formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,num_features
((hct) / (abs((hgb**2))+1e-6)) * ((wbc**2)),0.5108,0.0107,0.0108,0.61,0.0212,0.0504,0.0108,0.0109,0.0107,3
((((mcv) / (abs(log(abs(mch)+1))+1e-6)) * (log(abs(plt)+1))) + ((hgb**2))) / (abs(log(abs(wbc)+1))+1e-6),0.525,0.0107,0.0109,0.8,0.0215,0.0516,0.0102,0.0114,0.0111,5
(((((((rbc) + (sqrt(abs(mchc)))) + (log(abs(mch)+1))) / (abs(log(abs(rdw)+1))+1e-6)) + (log(abs(hct)+1))) / (abs(plt)+1e-6)) * (sqrt(abs(mcv)))) / (abs((wbc**2))+1e-6),0.513,0.0107,0.0109,0.08,0.0192,0.0353,0.01,0.0107,0.0104,8
(((log(abs(hgb)+1)) - (sqrt(abs(wbc)))) / (abs((plt**2))+1e-6)) / (abs(log(abs(rdw)+1))+1e-6),0.5232,0.0107,0.0114,0.7067,0.0223,0.0533,0.0103,0.0113,0.0112,4
(((((sqrt(abs(mcv))) / (abs(mch)+1e-6)) - (sqrt(abs(hct)))) - (sqrt(abs(wbc)))) * (log(abs(plt)+1))) / (abs(sqrt(abs(mchc)))+1e-6),0.5074,0.0107,0.0102,0.63,0.0202,0.0481,0.0107,0.0104,0.0105,6
(((((((((hgb**2)) * (sqrt(abs(plt)))) - (log(abs(mcv)+1))) / (abs(hct)+1e-6)) / (abs(sqrt(abs(wbc)))+1e-6)) - (log(abs(mch)+1))) * (log(abs(mchc)+1))) * (rbc)) / (abs(sqrt(abs(rdw)))+1e-6),0.5282,0.0107,0.0106,0.86,0.021,0.0507,0.0103,0.0113,0.0113,9
((log(abs(mch)+1)) + (wbc)) / (abs(log(abs(hct)+1))+1e-6),0.5107,0.0107,0.0109,0.6767,0.0215,0.0512,0.0107,0.011,0.0107,3
(((((((rdw) + (mch)) * (log(abs(wbc)+1))) - ((mcv**2))) + (log(abs(rbc)+1))) + (plt)) - (hct)) * (sqrt(abs(hgb))),0.5234,0.0107,0.0113,0.3367,0.0218,0.0497,0.0106,0.0113,0.0111,8
((((((sqrt(abs(rbc))) / (abs(hct)+1e-6)) - (log(abs(plt)+1))) * ((mch**2))) - (mcv)) + (log(abs(rdw)+1))) * ((hgb**2)),0.5328,0.0107,0.0111,0.5833,0.0219,0.0518,0.0099,0.0112,0.0115,7
((((((sqrt(abs(mcv))) * (log(abs(rbc)+1))) * ((mchc**2))) / (abs(sqrt(abs(hgb)))+1e-6)) / (abs(mch)+1e-6)) * ((hct**2))) / (abs((wbc**2))+1e-6),0.5047,0.0107,0.0104,0.7333,0.0205,0.0492,0.0102,0.0103,0.0103,7
(((((((rbc**2)) - ((hct**2))) / (abs((mcv**2))+1e-6)) / (abs(sqrt(abs(plt)))+1e-6)) - ((rdw**2))) * (sqrt(abs(wbc)))) + ((mch**2)),0.5263,0.0107,0.0108,0.3333,0.0209,0.0478,0.0108,0.0114,0.0108,7
(((((((mcv) - (mch)) / (abs((mchc**2))+1e-6)) + (plt)) + (sqrt(abs(hct)))) + (log(abs(rbc)+1))) / (abs(log(abs(hgb)+1))+1e-6)) * ((wbc**2)),0.5111,0.0107,0.0115,0.0667,0.0196,0.034,0.01,0.0105,0.0105,8
((((log(abs(hgb)+1)) + (log(abs(mch)+1))) + (log(abs(mcv)+1))) - (sqrt(abs(rdw)))) - (sqrt(abs(wbc))),0.5191,0.0107,0.0108,0.7767,0.0213,0.0512,0.0106,0.0111,0.0109,5
(((((sqrt(abs(hgb))) / (abs(log(abs(wbc)+1))+1e-6)) * (log(abs(mchc)+1))) / (abs(rdw)+1e-6)) * (log(abs(mcv)+1))) * ((mch**2)),0.5271,0.0107,0.0113,0.6067,0.0223,0.0528,0.0111,0.0117,0.0109,6
((((log(abs(wbc)+1)) + (hct)) + ((mcv**2))) - (log(abs(rdw)+1))) * (log(abs(rbc)+1)),0.5211,0.0107,0.0107,0.3267,0.0207,0.0472,0.0111,0.0111,0.0109,5
((((((sqrt(abs(mchc))) - ((plt**2))) + ((mcv**2))) / (abs((mch**2))+1e-6)) + (log(abs(rdw)+1))) + (log(abs(hct)+1))) - ((hgb**2)),0.501,0.0107,0.0109,0.3733,0.0212,0.0488,0.0094,0.0107,0.0104,7
(((((((sqrt(abs(rbc))) / (abs(log(abs(rdw)+1))+1e-6)) * (sqrt(abs(hgb)))) - (log(abs(hct)+1))) * (log(abs(wbc)+1))) / (abs((mch**2))+1e-6)) / (abs(plt)+1e-6)) * (mchc),0.5154,0.0107,0.0107,0.7767,0.0211,0.0506,0.0095,0.0109,0.0107,8
(((((((((hct**2)) + (sqrt(abs(rdw)))) - (sqrt(abs(hgb)))) - (sqrt(abs(rbc)))) + ((mch**2))) * (sqrt(abs(mchc)))) + (sqrt(abs(plt)))) + (log(abs(mcv)+1))) / (abs((wbc**2))+1e-6),0.509,0.0107,0.0109,0.7467,0.0215,0.0514,0.0108,0.0109,0.0108,9
((((((wbc**2)) - (hgb)) * (log(abs(rbc)+1))) * ((plt**2))) / (abs((mch**2))+1e-6)) / (abs(log(abs(mchc)+1))+1e-6),0.515,0.0107,0.0104,0.0967,0.0188,0.0364,0.0109,0.0108,0.0103,6
((sqrt(abs(mch))) - (log(abs(hct)+1))) * (wbc),0.5035,0.0107,0.0102,0.9933,0.0202,0.0491,0.0105,0.0101,0.0104,3
((((hct**2)) + ((mchc**2))) * (plt)) * (log(abs(rbc)+1)),0.5217,0.0107,0.0107,0.2433,0.0204,0.0453,0.01,0.0113,0.0111,4
(((log(abs(rbc)+1)) / (abs(hct)+1e-6)) + ((wbc**2))) + (rdw),0.5185,0.0107,0.011,0.7367,0.0217,0.0519,0.0102,0.0112,0.0109,4
((((plt) + (sqrt(abs(mch)))) * (log(abs(wbc)+1))) * ((rbc**2))) / (abs(sqrt(abs(mchc)))+1e-6),0.5102,0.0107,0.0103,0.4,0.0202,0.0469,0.0093,0.0103,0.0108,5
((rdw) / (abs(mcv)+1e-6)) * ((wbc**2)),0.5102,0.0107,0.011,0.7033,0.0217,0.0519,0.01,0.0108,0.0108,3
(((rdw**2)) / (abs(hct)+1e-6)) + ((wbc**2)),0.5179,0.0107,0.011,0.6833,0.0216,0.0515,0.0102,0.0112,0.0109,3
((((((((rdw**2)) / (abs((mchc**2))+1e-6)) / (abs(log(abs(wbc)+1))+1e-6)) + (log(abs(hct)+1))) + (log(abs(plt)+1))) * ((rbc**2))) + (mcv)) - ((hgb**2)),0.5221,0.0107,0.0117,0.06,0.0196,0.0328,0.0101,0.0107,0.011,8
((((((hct) - (log(abs(hgb)+1))) * ((plt**2))) - ((rdw**2))) / (abs(sqrt(abs(wbc)))+1e-6)) - (log(abs(mcv)+1))) * ((rbc**2)),0.5133,0.0107,0.0099,0.19,0.0188,0.041,0.0095,0.0108,0.0108,7
((((((log(abs(mch)+1)) + (hct)) + ((mchc**2))) + (sqrt(abs(hgb)))) - (rbc)) * ((wbc**2))) * (sqrt(abs(rdw))),0.5125,0.0107,0.0109,0.71,0.0214,0.0512,0.0097,0.0115,0.0106,7
((((((sqrt(abs(hct))) * ((mchc**2))) - (sqrt(abs(plt)))) + (log(abs(mcv)+1))) + (rdw)) - (sqrt(abs(rbc)))) + ((wbc**2)),0.5339,0.0107,0.0116,0.6767,0.0228,0.0543,0.0109,0.0114,0.0115,7
((((((((sqrt(abs(hct))) / (abs(plt)+1e-6)) - (mcv)) - (rdw)) * (log(abs(mch)+1))) - (wbc)) + (sqrt(abs(hgb)))) + ((mchc**2))) + ((rbc**2)),0.5154,0.0107,0.0108,0.57,0.0212,0.0502,0.0102,0.0111,0.0108,9
(((sqrt(abs(hgb))) * (log(abs(rdw)+1))) + (log(abs(mchc)+1))) + (sqrt(abs(mch))),0.5174,0.0107,0.0107,0.7967,0.0211,0.0506,0.0105,0.011,0.0109,4
(((((log(abs(plt)+1)) / (abs(wbc)+1e-6)) - (mcv)) * (hgb)) * ((mchc**2))) + (rbc),0.5328,0.0107,0.0112,0.5433,0.0219,0.0516,0.0107,0.011,0.0112,6
(((((((log(abs(mchc)+1)) * (log(abs(hgb)+1))) * (hct)) + (sqrt(abs(plt)))) + (log(abs(rbc)+1))) - (wbc)) - (sqrt(abs(mcv)))) * ((mch**2)),0.5331,0.0107,0.0112,0.5967,0.022,0.052,0.01,0.0115,0.0114,8
(((((((hct) / (abs(mchc)+1e-6)) / (abs((mcv**2))+1e-6)) * ((rbc**2))) - (log(abs(mch)+1))) + (sqrt(abs(hgb)))) - (log(abs(plt)+1))) * ((wbc**2)),0.5117,0.0107,0.0109,0.72,0.0214,0.0513,0.0109,0.0109,0.0108,8
((((((log(abs(plt)+1)) / (abs(log(abs(hgb)+1))+1e-6)) * ((wbc**2))) * ((rdw**2))) - (log(abs(mcv)+1))) - (log(abs(mch)+1))) - (sqrt(abs(hct))),0.5137,0.0107,0.0109,0.0467,0.0176,0.0281,0.0099,0.0104,0.0104,7
(((((hgb**2)) / (abs(sqrt(abs(rdw)))+1e-6)) / (abs(sqrt(abs(plt)))+1e-6)) + (log(abs(hct)+1))) + (mchc),0.5297,0.0107,0.0114,0.6233,0.0224,0.0531,0.0097,0.0116,0.0114,5
(((((((rbc) / (abs(log(abs(plt)+1))+1e-6)) - (sqrt(abs(wbc)))) / (abs(sqrt(abs(mcv)))+1e-6)) + (hct)) + (sqrt(abs(mch)))) * ((mchc**2))) / (abs(log(abs(hgb)+1))+1e-6),0.5348,0.0107,0.0115,0.7267,0.0226,0.0541,0.0103,0.0112,0.0114,8
(((((((sqrt(abs(mchc))) - (rdw)) + ((plt**2))) - (hgb)) + (log(abs(wbc)+1))) + (mch)) * (sqrt(abs(hct)))) * ((rbc**2)),0.5211,0.0107,0.0102,0.26,0.0196,0.044,0.0102,0.0114,0.0109,8
((((mcv) + ((hgb**2))) - (hct)) / (abs((rbc**2))+1e-6)) / (abs((rdw**2))+1e-6),0.5294,0.0107,0.0111,0.6867,0.0219,0.0522,0.0111,0.0115,0.0111,5
((((((wbc) - (log(abs(mch)+1))) / (abs(log(abs(rdw)+1))+1e-6)) - (sqrt(abs(mcv)))) + (mchc)) / (abs(sqrt(abs(rbc)))+1e-6)) * (sqrt(abs(hgb))),0.5221,0.0107,0.0108,0.8733,0.0214,0.0515,0.0102,0.0111,0.0109,7
(mch) / (abs(log(abs(plt)+1))+1e-6),0.5176,0.0107,0.0108,0.4933,0.0212,0.0497,0.0111,0.0108,0.0107,2
(((sqrt(abs(plt))) * ((mcv**2))) * ((hct**2))) / (abs(sqrt(abs(mchc)))+1e-6),0.5218,0.0107,0.0109,0.6367,0.0214,0.0509,0.0098,0.0112,0.011,4
(((((((hgb**2)) - (rbc)) + ((wbc**2))) / (abs((hct**2))+1e-6)) / (abs(log(abs(mcv)+1))+1e-6)) - (mchc)) / (abs(log(abs(rdw)+1))+1e-6),0.5376,0.0107,0.0115,0.6767,0.0225,0.0537,0.0104,0.0113,0.0114,7
(((((((((rbc**2)) / (abs(mchc)+1e-6)) - (log(abs(hct)+1))) * (sqrt(abs(mch)))) / (abs(plt)+1e-6)) + (sqrt(abs(mcv)))) + (log(abs(hgb)+1))) - (wbc)) - (rdw),0.5206,0.0107,0.0111,0.7833,0.0218,0.0523,0.01,0.0111,0.0111,9
(((((((sqrt(abs(hgb))) * (mch)) * (mchc)) - ((hct**2))) * (log(abs(rbc)+1))) / (abs(log(abs(mcv)+1))+1e-6)) / (abs(rdw)+1e-6)) - ((wbc**2)),0.5155,0.0107,0.0108,0.5,0.0211,0.0496,0.0103,0.0108,0.0111,8
(((sqrt(abs(rbc))) * (sqrt(abs(plt)))) + (log(abs(mch)+1))) * ((wbc**2)),0.5136,0.0107,0.0109,0.5367,0.0213,0.0504,0.0115,0.0106,0.0109,4
((((((((wbc**2)) * (mch)) / (abs(log(abs(hgb)+1))+1e-6)) * (log(abs(mchc)+1))) + (sqrt(abs(rdw)))) + (plt)) - (hct)) / (abs(log(abs(rbc)+1))+1e-6),0.5037,0.0107,0.0107,0.6933,0.0211,0.0504,0.01,0.011,0.0104,8
(((((mchc**2)) * (sqrt(abs(mcv)))) + ((rdw**2))) + ((hgb**2))) * (wbc),0.5126,0.0107,0.0112,0.5767,0.022,0.052,0.0103,0.0112,0.0104,5
(mchc) * (log(abs(wbc)+1)),0.5117,0.0107,0.0111,0.5,0.0218,0.0512,0.01,0.0112,0.0105,2
((((rbc) / (abs(log(abs(hct)+1))+1e-6)) * ((rdw**2))) + (log(abs(mchc)+1))) * (sqrt(abs(hgb))),0.5166,0.0107,0.0105,0.6267,0.0207,0.0493,0.0118,0.0103,0.0108,5
(((((log(abs(plt)+1)) + (hct)) + ((mch**2))) * (rdw)) - (rbc)) * ((hgb**2)),0.5198,0.0107,0.0115,0.4767,0.0225,0.0524,0.0102,0.011,0.011,6
(((((sqrt(abs(plt))) - (sqrt(abs(wbc)))) * (hgb)) + (sqrt(abs(mchc)))) - (rdw)) * (log(abs(mch)+1)),0.5169,0.0107,0.0108,0.83,0.0213,0.0512,0.0101,0.0107,0.0108,6
(((((((log(abs(rbc)+1)) * (log(abs(hct)+1))) * (log(abs(mch)+1))) / (abs(sqrt(abs(plt)))+1e-6)) - (wbc)) + (sqrt(abs(rdw)))) / (abs(sqrt(abs(hgb)))+1e-6)) / (abs(mchc)+1e-6),0.5147,0.0107,0.011,0.5933,0.0216,0.0512,0.0114,0.0111,0.0107,8
((((sqrt(abs(rbc))) / (abs((mcv**2))+1e-6)) * (log(abs(wbc)+1))) / (abs(sqrt(abs(hgb)))+1e-6)) * (sqrt(abs(plt))),0.5192,0.0107,0.0117,0.15,0.0217,0.0446,0.0112,0.0112,0.0108,5
((((((((sqrt(abs(plt))) + ((rbc**2))) + ((mchc**2))) - (sqrt(abs(hgb)))) + (sqrt(abs(rdw)))) + (sqrt(abs(mcv)))) * (log(abs(mch)+1))) * (wbc)) - (hct),0.5132,0.0107,0.0112,0.58,0.022,0.0521,0.0101,0.0111,0.0105,9
((((((((log(abs(plt)+1)) / (abs(mchc)+1e-6)) - (log(abs(mch)+1))) - (mcv)) / (abs(rbc)+1e-6)) * (hct)) * ((wbc**2))) / (abs(log(abs(rdw)+1))+1e-6)) / (abs((hgb**2))+1e-6),0.5027,0.0107,0.0119,0.1233,0.0218,0.043,0.0103,0.0101,0.0103,9
(mchc) - (sqrt(abs(rdw))),0.5178,0.0107,0.0107,0.6067,0.021,0.05,0.0102,0.0108,0.0108,2
(((((((mchc**2)) / (abs(log(abs(hct)+1))+1e-6)) / (abs(rdw)+1e-6)) / (abs(hgb)+1e-6)) * (log(abs(mch)+1))) / (abs(plt)+1e-6)) / (abs(wbc)+1e-6),0.5182,0.0107,0.0092,0.0967,0.0169,0.0334,0.0103,0.0107,0.0105,7
((((((sqrt(abs(rdw))) - (log(abs(rbc)+1))) / (abs((wbc**2))+1e-6)) + (log(abs(hct)+1))) * (hgb)) / (abs(plt)+1e-6)) + (sqrt(abs(mch))),0.5002,0.0107,0.01,0.0333,0.0154,0.0227,0.0096,0.0099,0.0104,7
((((((log(abs(hgb)+1)) * (wbc)) * ((mcv**2))) / (abs(hct)+1e-6)) - (plt)) - (sqrt(abs(mch)))) + (sqrt(abs(rdw))),0.5029,0.0107,0.0102,0.0567,0.0173,0.0297,0.0107,0.0103,0.0105,7
((((((log(abs(hgb)+1)) - (mcv)) + ((wbc**2))) * (log(abs(mchc)+1))) + (log(abs(plt)+1))) - (log(abs(hct)+1))) * (sqrt(abs(rbc))),0.5204,0.0107,0.0112,0.7233,0.0221,0.0529,0.0109,0.0114,0.0112,7
((((mchc) / (abs(mcv)+1e-6)) - (log(abs(plt)+1))) - (sqrt(abs(hct)))) + (log(abs(mch)+1)),0.5241,0.0107,0.0111,0.54,0.0218,0.0513,0.0091,0.0111,0.0111,5
(((sqrt(abs(wbc))) + (sqrt(abs(hct)))) - (log(abs(hgb)+1))) * ((mchc**2)),0.5231,0.0107,0.0114,0.6933,0.0224,0.0534,0.0109,0.0106,0.0111,4
(((sqrt(abs(mchc))) * (plt)) + (rdw)) + ((hct**2)),0.5123,0.0107,0.0098,0.15,0.0184,0.0388,0.0099,0.0105,0.0108,4
(((((log(abs(hct)+1)) / (abs(sqrt(abs(wbc)))+1e-6)) - (sqrt(abs(plt)))) * (log(abs(mch)+1))) * ((hgb**2))) - (sqrt(abs(rbc))),0.5228,0.0107,0.0114,0.56,0.0224,0.0528,0.0093,0.0111,0.0112,6
(((((hct**2)) - (log(abs(plt)+1))) - (rdw)) / (abs(sqrt(abs(mchc)))+1e-6)) / (abs((wbc**2))+1e-6),0.5068,0.0107,0.0104,0.7367,0.0205,0.0492,0.0099,0.0107,0.0105,5
(log(abs(rbc)+1)) / (abs(wbc)+1e-6),0.5101,0.0107,0.0107,0.6867,0.0212,0.0506,0.0105,0.0111,0.0107,2
((((((((sqrt(abs(rdw))) / (abs(hgb)+1e-6)) + (mcv)) - (sqrt(abs(rbc)))) * (log(abs(hct)+1))) + (mchc)) + (log(abs(wbc)+1))) - (sqrt(abs(plt)))) + (mch),0.5218,0.0107,0.0112,0.3767,0.0217,0.05,0.0103,0.0116,0.011,9
((((plt) * (hgb)) * (log(abs(rdw)+1))) * (wbc)) - (mcv),0.5166,0.0107,0.0101,0.28,0.0195,0.0442,0.0102,0.0112,0.0105,5
((sqrt(abs(plt))) * ((wbc**2))) * (log(abs(rbc)+1)),0.5109,0.0107,0.0106,0.5133,0.0207,0.0488,0.0111,0.0105,0.0108,3
((((((((mchc) + ((wbc**2))) - (mch)) - (sqrt(abs(plt)))) * (log(abs(mcv)+1))) / (abs(sqrt(abs(hct)))+1e-6)) + (hgb)) / (abs((rbc**2))+1e-6)) / (abs(sqrt(abs(rdw)))+1e-6),0.5008,0.0107,0.0103,0.9967,0.0203,0.0493,0.0101,0.0099,0.0105,9
((((((((mchc) * (log(abs(wbc)+1))) / (abs(sqrt(abs(hgb)))+1e-6)) - (mch)) - (sqrt(abs(plt)))) / (abs(log(abs(rbc)+1))+1e-6)) * (log(abs(mcv)+1))) / (abs(log(abs(rdw)+1))+1e-6)) - (hct),0.5304,0.0107,0.0118,0.5,0.023,0.0537,0.0099,0.012,0.0112,9
(sqrt(abs(mchc))) + (log(abs(rbc)+1)),0.5324,0.0107,0.0113,0.7733,0.0222,0.0532,0.0101,0.0114,0.0113,2
(((((((((rbc**2)) * (plt)) - (hct)) * (log(abs(wbc)+1))) - (log(abs(mcv)+1))) + (log(abs(mch)+1))) * (log(abs(hgb)+1))) - (sqrt(abs(rdw)))) - (log(abs(mchc)+1)),0.5153,0.0107,0.0103,0.4033,0.0201,0.0468,0.0092,0.0109,0.0112,9
((((((((rbc) - (log(abs(rdw)+1))) + (hct)) - (sqrt(abs(mch)))) + (sqrt(abs(hgb)))) * (wbc)) * (plt)) + ((mchc**2))) / (abs((mcv**2))+1e-6),0.5003,0.0107,0.0097,0.2067,0.0186,0.041,0.0097,0.0101,0.0104,9
((mch**2)) * (hct),0.5276,0.0107,0.0114,0.53,0.0224,0.0527,0.0106,0.0116,0.0112,2
(log(abs(rbc)+1)) / (abs(sqrt(abs(wbc)))+1e-6),0.5013,0.0107,0.012,0.0967,0.0214,0.0401,0.0101,0.0103,0.0104,2
(((((rdw**2)) + (sqrt(abs(mch)))) / (abs(sqrt(abs(mchc)))+1e-6)) * ((wbc**2))) * ((mcv**2)),0.5074,0.0107,0.0098,0.0433,0.016,0.0257,0.01,0.0103,0.0104,5
((((sqrt(abs(hct))) + (sqrt(abs(plt)))) * ((mcv**2))) * ((hgb**2))) - (log(abs(rdw)+1)),0.5303,0.0107,0.0116,0.6067,0.0227,0.0538,0.0087,0.0116,0.011,5
(((((plt**2)) - (rdw)) - (wbc)) / (abs(mcv)+1e-6)) + ((hct**2)),0.5054,0.0107,0.0112,0.07,0.0193,0.0342,0.0107,0.0103,0.0105,5
(((((sqrt(abs(mcv))) + ((wbc**2))) / (abs(log(abs(hgb)+1))+1e-6)) - (log(abs(plt)+1))) / (abs(log(abs(hct)+1))+1e-6)) - (log(abs(mchc)+1)),0.5156,0.0107,0.0109,0.6933,0.0215,0.0514,0.0105,0.0111,0.0107,6
(((((((log(abs(mcv)+1)) + (sqrt(abs(mchc)))) * (log(abs(rdw)+1))) - (sqrt(abs(mch)))) * (sqrt(abs(wbc)))) - (log(abs(hgb)+1))) - ((rbc**2))) / (abs(log(abs(plt)+1))+1e-6),0.5152,0.0107,0.0107,0.8367,0.0211,0.0508,0.0103,0.011,0.0106,8
(((((((log(abs(rbc)+1)) - ((hgb**2))) * (sqrt(abs(mcv)))) - (sqrt(abs(mch)))) + ((rdw**2))) - (sqrt(abs(plt)))) / (abs(log(abs(wbc)+1))+1e-6)) - ((mchc**2)),0.5377,0.0107,0.0116,0.7433,0.0228,0.0546,0.0099,0.011,0.0115,8
(((((sqrt(abs(mch))) + ((hgb**2))) + (log(abs(rdw)+1))) / (abs(log(abs(mcv)+1))+1e-6)) / (abs(plt)+1e-6)) - (sqrt(abs(wbc))),0.5114,0.0107,0.0109,0.6967,0.0215,0.0514,0.0108,0.0108,0.0109,6
(((log(abs(mchc)+1)) - (wbc)) - (rdw)) - (log(abs(hgb)+1)),0.518,0.0107,0.011,0.73,0.0216,0.0518,0.0101,0.0109,0.0108,4
((mchc) * (sqrt(abs(rbc)))) / (abs(wbc)+1e-6),0.5086,0.0107,0.0109,0.6367,0.0214,0.0509,0.0101,0.011,0.0106,3
(log(abs(wbc)+1)) * (sqrt(abs(mch))),0.5087,0.0107,0.0107,0.6633,0.021,0.0501,0.0102,0.0113,0.0103,2
(((sqrt(abs(mchc))) / (abs(sqrt(abs(plt)))+1e-6)) * (wbc)) - (sqrt(abs(hct))),0.5165,0.0107,0.0107,0.5167,0.0209,0.0493,0.0104,0.0109,0.0108,4
(((((((((hgb**2)) * (sqrt(abs(plt)))) + (log(abs(mch)+1))) - (sqrt(abs(mchc)))) / (abs((mcv**2))+1e-6)) + ((wbc**2))) * ((rdw**2))) * (rbc)) + ((hct**2)),0.5109,0.0107,0.0109,0.5433,0.0214,0.0504,0.0105,0.011,0.0106,9
((((((((sqrt(abs(mchc))) * (sqrt(abs(wbc)))) - (plt)) - ((hgb**2))) / (abs((rbc**2))+1e-6)) + (rdw)) - ((mcv**2))) * (sqrt(abs(hct)))) - ((mch**2)),0.52,0.0107,0.0107,0.32,0.0207,0.0472,0.0106,0.0112,0.0109,9
(((mch**2)) * (hct)) + (sqrt(abs(rbc))),0.5276,0.0107,0.0114,0.53,0.0224,0.0527,0.0106,0.0116,0.0112,3
(((((rbc) * (hgb)) - ((mcv**2))) / (abs(mchc)+1e-6)) / (abs(sqrt(abs(rdw)))+1e-6)) + (sqrt(abs(hct))),0.5241,0.0107,0.0108,0.2767,0.0207,0.0466,0.01,0.0113,0.011,6
(((((((((plt**2)) / (abs(log(abs(mch)+1))+1e-6)) / (abs((wbc**2))+1e-6)) + ((hct**2))) + (sqrt(abs(rbc)))) + ((mcv**2))) - (mchc)) - ((rdw**2))) * (sqrt(abs(hgb))),0.5254,0.0107,0.0111,0.4733,0.0218,0.0509,0.0106,0.0112,0.0111,9
(((((((rdw**2)) * (sqrt(abs(mch)))) / (abs(mchc)+1e-6)) + (wbc)) * ((hgb**2))) - ((hct**2))) - (log(abs(plt)+1)),0.5098,0.0107,0.0102,0.8433,0.0201,0.0486,0.0106,0.0111,0.0104,7
((((((log(abs(mch)+1)) + (hct)) / (abs((mcv**2))+1e-6)) / (abs((rdw**2))+1e-6)) * (sqrt(abs(hgb)))) / (abs((wbc**2))+1e-6)) * (sqrt(abs(plt))),0.5122,0.0107,0.0104,0.8767,0.0206,0.0497,0.0104,0.0107,0.0104,7
((((((mcv) * (hct)) + (log(abs(wbc)+1))) - ((mch**2))) * (sqrt(abs(plt)))) / (abs(log(abs(rdw)+1))+1e-6)) * (mchc),0.523,0.0107,0.0111,0.51,0.0218,0.0511,0.0098,0.0111,0.011,7
((((((((mch) / (abs((mchc**2))+1e-6)) + (sqrt(abs(rdw)))) + (sqrt(abs(wbc)))) - (log(abs(rbc)+1))) + (hct)) / (abs(sqrt(abs(hgb)))+1e-6)) * (log(abs(plt)+1))) * (sqrt(abs(mcv))),0.5168,0.0107,0.0104,0.8467,0.0205,0.0494,0.0113,0.0113,0.0104,9
((((((mcv**2)) * ((mchc**2))) + (log(abs(hgb)+1))) - ((rdw**2))) - (rbc)) * (hct),0.5277,0.0107,0.0115,0.5367,0.0225,0.0529,0.0103,0.0114,0.011,6
((((wbc) + (sqrt(abs(mcv)))) * ((mch**2))) * (hgb)) - ((mchc**2)),0.517,0.0107,0.0103,0.4267,0.0201,0.0469,0.0105,0.0103,0.0109,5
(((log(abs(mchc)+1)) - (rdw)) / (abs(log(abs(mch)+1))+1e-6)) + (log(abs(plt)+1)),0.5278,0.0107,0.0109,0.3733,0.0211,0.0486,0.0111,0.0109,0.0111,4
((((((sqrt(abs(mch))) - (log(abs(wbc)+1))) - (sqrt(abs(mchc)))) / (abs((rbc**2))+1e-6)) * (log(abs(mcv)+1))) / (abs(plt)+1e-6)) * (sqrt(abs(hgb))),0.5125,0.0107,0.01,0.21,0.019,0.0419,0.0099,0.0104,0.0107,7
(((((rdw) / (abs(sqrt(abs(mcv)))+1e-6)) / (abs(log(abs(hgb)+1))+1e-6)) * (mchc)) + (log(abs(hct)+1))) / (abs((mch**2))+1e-6),0.5302,0.0107,0.011,0.77,0.0216,0.0519,0.0099,0.0113,0.0109,6
((((sqrt(abs(mchc))) * ((mch**2))) * (hct)) / (abs(sqrt(abs(mcv)))+1e-6)) - (sqrt(abs(plt))),0.5295,0.0107,0.0109,0.55,0.0214,0.0505,0.0107,0.0116,0.0113,5
(((wbc) + (log(abs(rdw)+1))) + (mch)) + (log(abs(mcv)+1)),0.5098,0.0107,0.0103,0.9767,0.0204,0.0495,0.0108,0.0104,0.0105,4
(((((sqrt(abs(mcv))) / (abs(sqrt(abs(mch)))+1e-6)) + (sqrt(abs(hgb)))) / (abs(wbc)+1e-6)) / (abs(log(abs(plt)+1))+1e-6)) * ((mchc**2)),0.5067,0.0107,0.0107,0.5733,0.0209,0.0496,0.0114,0.0104,0.0107,6
((((mcv**2)) + (log(abs(mchc)+1))) * (sqrt(abs(hct)))) + (sqrt(abs(rdw))),0.5214,0.0107,0.0105,0.3167,0.0204,0.0465,0.0107,0.0113,0.011,4
((mcv) + (plt)) - ((mch**2)),0.5067,0.0107,0.0103,0.34,0.02,0.0459,0.0112,0.0105,0.0101,3
(((((((log(abs(wbc)+1)) - (sqrt(abs(hct)))) - (sqrt(abs(plt)))) + (sqrt(abs(mcv)))) - ((rdw**2))) - (rbc)) - ((hgb**2))) - (mch),0.5183,0.0107,0.0108,0.6,0.0212,0.0504,0.0106,0.0106,0.0106,8
((log(abs(rbc)+1)) - (log(abs(plt)+1))) / (abs((mch**2))+1e-6),0.5207,0.0107,0.0113,0.4933,0.0221,0.0517,0.0116,0.0113,0.0106,3
((rbc) / (abs(sqrt(abs(mch)))+1e-6)) * ((rdw**2)),0.525,0.0107,0.0112,0.6133,0.022,0.0522,0.0115,0.0107,0.0111,3
(((((sqrt(abs(mcv))) + (log(abs(hct)+1))) + (sqrt(abs(rbc)))) + (log(abs(mchc)+1))) / (abs(wbc)+1e-6)) + (sqrt(abs(hgb))),0.5005,0.0107,0.0122,0.1467,0.0226,0.0458,0.01,0.0105,0.01,6
