formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,num_features
((sqrt(abs(mch))) + (sqrt(abs(hgb)))) * (log(abs(hct)+1)),0.5134,0.0057,0.0055,1.0,0.011,0.0271,0.0057,0.0059,0.0056,3
((((((((sqrt(abs(mch))) - (sqrt(abs(rbc)))) - (sqrt(abs(mcv)))) / (abs(log(abs(mchc)+1))+1e-6)) + (log(abs(hct)+1))) * ((hgb**2))) + (log(abs(rdw)+1))) / (abs(plt)+1e-6)) + (wbc),0.5046,0.0057,0.0056,0.7469,0.0111,0.0271,0.0047,0.006,0.0056,9
((hct) / (abs(log(abs(rbc)+1))+1e-6)) * (sqrt(abs(mchc))),0.5167,0.0057,0.0055,1.0,0.011,0.0271,0.0061,0.006,0.0055,3
((sqrt(abs(mcv))) * (log(abs(rdw)+1))) * (sqrt(abs(wbc))),0.5034,0.0057,0.0053,0.3889,0.0105,0.0252,0.005,0.0057,0.0057,3
((sqrt(abs(hct))) / (abs(sqrt(abs(mchc)))+1e-6)) - ((hgb**2)),0.5155,0.0057,0.0055,1.0,0.011,0.0271,0.0059,0.006,0.0056,3
((((sqrt(abs(hct))) + (sqrt(abs(mch)))) + (wbc)) + (log(abs(rbc)+1))) * ((hgb**2)),0.5192,0.0057,0.0036,0.0432,0.0067,0.0136,0.0056,0.0058,0.006,5
((((sqrt(abs(mcv))) - (sqrt(abs(rbc)))) + (rdw)) * ((hct**2))) * (mch),0.5149,0.0057,0.0055,1.0,0.011,0.0271,0.0059,0.0058,0.0056,5
((((rdw) + (sqrt(abs(mchc)))) - (log(abs(hct)+1))) / (abs((mch**2))+1e-6)) * ((mcv**2)),0.5095,0.0057,0.0053,0.3395,0.0105,0.0251,0.0056,0.0057,0.0057,5
((((rbc) - (sqrt(abs(mchc)))) - (sqrt(abs(mcv)))) / (abs(log(abs(mch)+1))+1e-6)) + ((hgb**2)),0.5173,0.0057,0.0055,1.0,0.011,0.0271,0.0058,0.0059,0.0056,5
((((sqrt(abs(hgb))) / (abs(rdw)+1e-6)) - ((wbc**2))) / (abs(plt)+1e-6)) / (abs(sqrt(abs(mchc)))+1e-6),0.5087,0.0057,0.0057,0.4753,0.0112,0.027,0.0058,0.0056,0.0057,5
(((((((mcv**2)) / (abs(log(abs(mch)+1))+1e-6)) / (abs(hct)+1e-6)) - ((hgb**2))) / (abs((rbc**2))+1e-6)) * ((wbc**2))) - (mchc),0.5064,0.0057,0.0058,0.8519,0.0114,0.028,0.0056,0.0054,0.0058,7
((((((rbc) / (abs(log(abs(hct)+1))+1e-6)) * ((wbc**2))) + ((hgb**2))) - (sqrt(abs(rdw)))) * (sqrt(abs(mch)))) * (sqrt(abs(mchc))),0.5053,0.0057,0.0058,0.7778,0.0116,0.0283,0.0056,0.0054,0.0058,7
(((((((mch) / (abs(rbc)+1e-6)) * (log(abs(plt)+1))) + (log(abs(rdw)+1))) / (abs(sqrt(abs(hct)))+1e-6)) - (log(abs(mcv)+1))) + ((hgb**2))) * (sqrt(abs(wbc))),0.5175,0.0057,0.0041,0.0926,0.0079,0.0176,0.0058,0.0058,0.006,8
(rdw) + ((hgb**2)),0.5151,0.0057,0.0055,1.0,0.011,0.0271,0.0059,0.0058,0.0056,2
(log(abs(mchc)+1)) * ((hgb**2)),0.5135,0.0057,0.0055,1.0,0.011,0.0271,0.0057,0.0059,0.0056,2
(hgb) + (log(abs(mchc)+1)),0.5148,0.0057,0.0055,1.0,0.011,0.0271,0.0057,0.0059,0.0056,2
((((((wbc) - (sqrt(abs(hgb)))) + (log(abs(mcv)+1))) + (log(abs(rbc)+1))) + (rdw)) - (log(abs(mch)+1))) * (log(abs(hct)+1)),0.5058,0.0057,0.0052,0.0926,0.0099,0.0214,0.0052,0.0055,0.0058,7
(((((((rbc) + ((hgb**2))) - (log(abs(hct)+1))) / (abs(log(abs(mcv)+1))+1e-6)) / (abs(plt)+1e-6)) - ((mchc**2))) - ((rdw**2))) * ((wbc**2)),0.5015,0.0057,0.005,0.3148,0.0099,0.0237,0.0055,0.0056,0.0056,8
(((((((rdw) - (log(abs(rbc)+1))) + (plt)) - (log(abs(hgb)+1))) - (sqrt(abs(hct)))) - (log(abs(mch)+1))) / (abs((wbc**2))+1e-6)) + (sqrt(abs(mcv))),0.5059,0.0057,0.006,0.5309,0.0119,0.0288,0.0052,0.006,0.0055,8
(((((((mch**2)) * ((hgb**2))) + (mchc)) / (abs((wbc**2))+1e-6)) * (sqrt(abs(rbc)))) + ((mcv**2))) * (sqrt(abs(plt))),0.5021,0.0057,0.0065,0.3765,0.0128,0.0305,0.0061,0.0058,0.0053,7
(((((((hgb**2)) * (sqrt(abs(mch)))) * (log(abs(mchc)+1))) / (abs(sqrt(abs(mcv)))+1e-6)) / (abs(log(abs(rdw)+1))+1e-6)) / (abs(sqrt(abs(hct)))+1e-6)) * (log(abs(wbc)+1)),0.5073,0.0057,0.0033,0.0309,0.0059,0.0115,0.0054,0.0054,0.0058,7
(((((((wbc**2)) + (mch)) + ((hct**2))) - (rbc)) / (abs(plt)+1e-6)) - (log(abs(mcv)+1))) + (hgb),0.5128,0.0057,0.0056,1.0,0.0111,0.0272,0.0054,0.0058,0.0058,7
((((((sqrt(abs(mchc))) * ((hgb**2))) / (abs(sqrt(abs(wbc)))+1e-6)) * (log(abs(rbc)+1))) * ((mcv**2))) - (rdw)) * (mch),0.5006,0.0057,0.0056,1.0,0.011,0.0272,0.0057,0.0057,0.0055,7
((((((mcv**2)) + (wbc)) / (abs(sqrt(abs(rbc)))+1e-6)) - (log(abs(hct)+1))) + (sqrt(abs(hgb)))) + (log(abs(mchc)+1)),0.5106,0.0057,0.006,0.5309,0.0119,0.0287,0.0052,0.0061,0.0056,6
(((((log(abs(plt)+1)) + (hgb)) + (hct)) - (log(abs(mch)+1))) - ((wbc**2))) - (rdw),0.5081,0.0057,0.006,0.2407,0.0116,0.0271,0.0058,0.0055,0.0056,6
((((sqrt(abs(rbc))) * (sqrt(abs(mcv)))) / (abs((hct**2))+1e-6)) * ((wbc**2))) + ((hgb**2)),0.5169,0.0057,0.0056,1.0,0.011,0.0272,0.0055,0.006,0.0057,5
(((((((((mcv**2)) + (mchc)) - (log(abs(hct)+1))) / (abs(mch)+1e-6)) / (abs(sqrt(abs(rbc)))+1e-6)) * (log(abs(plt)+1))) / (abs(wbc)+1e-6)) * (log(abs(hgb)+1))) + (log(abs(rdw)+1)),0.5037,0.0057,0.0055,0.7284,0.0109,0.0267,0.0057,0.0057,0.0056,9
((((((((hct) - (log(abs(mch)+1))) + (log(abs(plt)+1))) + (log(abs(mcv)+1))) * ((wbc**2))) * ((rdw**2))) - (hgb)) - (sqrt(abs(mchc)))) * ((rbc**2)),0.5123,0.0057,0.0059,0.4012,0.0117,0.0281,0.0053,0.0054,0.0058,9
((((wbc) + (log(abs(mchc)+1))) + (sqrt(abs(hct)))) + (sqrt(abs(rdw)))) * ((hgb**2)),0.5181,0.0057,0.0039,0.0432,0.0072,0.0145,0.0055,0.0058,0.0061,5
(((((rdw**2)) / (abs(mch)+1e-6)) + (sqrt(abs(hgb)))) / (abs(log(abs(plt)+1))+1e-6)) * ((wbc**2)),0.5067,0.0057,0.0056,0.7407,0.0111,0.0271,0.0057,0.0059,0.0056,5
((((log(abs(mch)+1)) + ((hgb**2))) - (wbc)) / (abs(log(abs(plt)+1))+1e-6)) + (sqrt(abs(mcv))),0.5122,0.0057,0.0032,0.0062,0.0042,0.0052,0.0056,0.0059,0.0056,5
((((sqrt(abs(wbc))) / (abs(log(abs(plt)+1))+1e-6)) + ((mchc**2))) * ((hct**2))) * (log(abs(rbc)+1)),0.518,0.0057,0.0055,1.0,0.011,0.0271,0.0058,0.0061,0.0056,5
((log(abs(mcv)+1)) - (log(abs(wbc)+1))) + ((hgb**2)),0.5171,0.0057,0.0055,1.0,0.011,0.0271,0.0062,0.0059,0.0056,3
((log(abs(mchc)+1)) / (abs(log(abs(mcv)+1))+1e-6)) - ((hgb**2)),0.5182,0.0057,0.0055,1.0,0.011,0.0271,0.0061,0.006,0.0056,3
((log(abs(wbc)+1)) * (sqrt(abs(mchc)))) + (sqrt(abs(rbc))),0.5,0.0057,0.0056,0.7593,0.0112,0.0274,0.0054,0.006,0.0056,3
(((mch**2)) * (rbc)) - (sqrt(abs(hct))),0.5015,0.0057,0.0055,0.3951,0.0109,0.0261,0.0052,0.0054,0.0057,3
(((mch**2)) + (wbc)) * (rbc),0.5006,0.0057,0.0055,0.5062,0.0109,0.0263,0.005,0.0054,0.0058,3
((((log(abs(rbc)+1)) / (abs((mch**2))+1e-6)) * (rdw)) + ((hgb**2))) / (abs(log(abs(hct)+1))+1e-6),0.5134,0.0057,0.0055,1.0,0.011,0.0271,0.0057,0.0058,0.0056,5
((((log(abs(rdw)+1)) * (log(abs(rbc)+1))) - (sqrt(abs(hct)))) / (abs(mch)+1e-6)) + (sqrt(abs(hgb))),0.5148,0.0057,0.0055,1.0,0.011,0.0271,0.0055,0.0058,0.0056,5
((((wbc) + (sqrt(abs(mcv)))) * ((mch**2))) * (hgb)) - ((mchc**2)),0.5071,0.0057,0.0061,0.6605,0.012,0.0292,0.0043,0.0058,0.0059,5
((((((((mch) * (hgb)) + (mchc)) * (sqrt(abs(mcv)))) * (hct)) + (rbc)) / (abs(log(abs(plt)+1))+1e-6)) + (wbc)) - (rdw),0.5103,0.0057,0.0,0.0,0.0,0.0,0.0055,0.0055,0.0056,9
((plt) * (sqrt(abs(mcv)))) / (abs((wbc**2))+1e-6),0.5063,0.0057,0.0056,0.4383,0.0111,0.0268,0.0054,0.0055,0.0056,3
(((((((sqrt(abs(rbc))) / (abs(sqrt(abs(rdw)))+1e-6)) + ((hgb**2))) - (sqrt(abs(mchc)))) / (abs(log(abs(hct)+1))+1e-6)) / (abs(mcv)+1e-6)) * (wbc)) * (log(abs(mch)+1)),0.5078,0.0057,0.005,0.1173,0.0095,0.0212,0.0052,0.0054,0.0059,8
(((((((mch) * (mcv)) / (abs(log(abs(rdw)+1))+1e-6)) + (rbc)) - (wbc)) + (sqrt(abs(mchc)))) / (abs(sqrt(abs(hct)))+1e-6)) * ((hgb**2)),0.5075,0.0057,0.0049,0.0247,0.0081,0.0136,0.0056,0.0057,0.0058,8
((((((wbc) * ((rbc**2))) * (log(abs(mcv)+1))) / (abs(sqrt(abs(plt)))+1e-6)) / (abs(sqrt(abs(rdw)))+1e-6)) * ((mchc**2))) * ((hgb**2)),0.5207,0.0057,0.0052,0.1049,0.0099,0.0217,0.0053,0.0058,0.0061,7
((((((mchc) + (mcv)) + (sqrt(abs(mch)))) + (sqrt(abs(rbc)))) * (sqrt(abs(hgb)))) + (log(abs(wbc)+1))) - (log(abs(hct)+1)),0.5092,0.0057,0.0055,1.0,0.011,0.0271,0.0053,0.0058,0.0056,7
((((((hgb**2)) * ((mch**2))) - ((rdw**2))) / (abs(log(abs(wbc)+1))+1e-6)) + (log(abs(plt)+1))) + (sqrt(abs(mcv))),0.5079,0.0057,0.0055,0.6049,0.011,0.0267,0.006,0.0056,0.0057,6
(((((sqrt(abs(mcv))) + (sqrt(abs(wbc)))) * (rdw)) / (abs(log(abs(rbc)+1))+1e-6)) * (hgb)) - ((mchc**2)),0.5173,0.0057,0.006,0.5556,0.0118,0.0287,0.0063,0.0058,0.0058,6
((((((wbc**2)) / (abs(sqrt(abs(mchc)))+1e-6)) / (abs(hct)+1e-6)) + (sqrt(abs(rbc)))) + (log(abs(rdw)+1))) + ((hgb**2)),0.518,0.0057,0.0055,1.0,0.011,0.0271,0.0059,0.0059,0.0056,6
(wbc) / (abs(sqrt(abs(plt)))+1e-6),0.5062,0.0057,0.0055,0.4753,0.011,0.0265,0.0055,0.0057,0.0057,2
((wbc**2)) * (rdw),0.5054,0.0057,0.0057,0.7407,0.0113,0.0277,0.0056,0.0057,0.0057,2
(((((((hgb) + ((hct**2))) * ((wbc**2))) / (abs(sqrt(abs(plt)))+1e-6)) * (rdw)) / (abs(sqrt(abs(mchc)))+1e-6)) - (sqrt(abs(rbc)))) + (sqrt(abs(mch))),0.5172,0.0057,0.0061,0.7593,0.012,0.0293,0.005,0.0059,0.0059,8
((((((((sqrt(abs(mch))) / (abs(log(abs(rbc)+1))+1e-6)) / (abs(mcv)+1e-6)) + (sqrt(abs(rdw)))) * (hct)) - (hgb)) / (abs((mchc**2))+1e-6)) + (sqrt(abs(plt)))) / (abs(wbc)+1e-6),0.5061,0.0057,0.0057,0.5123,0.0113,0.0275,0.0055,0.0057,0.0057,9
((hgb**2)) + (log(abs(wbc)+1)),0.5173,0.0057,0.0055,1.0,0.011,0.0271,0.0058,0.006,0.0056,2
((((wbc) - ((hgb**2))) * ((mch**2))) - (sqrt(abs(rbc)))) * (log(abs(rdw)+1)),0.5069,0.0057,0.0056,0.463,0.0111,0.0268,0.0053,0.0056,0.0057,5
(((((wbc**2)) / (abs(sqrt(abs(mchc)))+1e-6)) * (log(abs(hgb)+1))) / (abs(plt)+1e-6)) / (abs((mcv**2))+1e-6),0.5095,0.0057,0.0056,0.7037,0.0112,0.0272,0.0057,0.006,0.0057,5
(((((((log(abs(mchc)+1)) - (mcv)) + (log(abs(plt)+1))) + (sqrt(abs(wbc)))) - (hgb)) / (abs(log(abs(mch)+1))+1e-6)) + ((rdw**2))) * ((rbc**2)),0.5182,0.0057,0.0058,0.784,0.0116,0.0283,0.0054,0.0055,0.006,8
(((((((rdw) - (sqrt(abs(plt)))) * (log(abs(hct)+1))) * (log(abs(mcv)+1))) + ((wbc**2))) - (sqrt(abs(rbc)))) + (sqrt(abs(mchc)))) * ((hgb**2)),0.5021,0.0057,0.0055,0.284,0.0108,0.0255,0.0045,0.006,0.0055,8
(((((((sqrt(abs(mchc))) / (abs(log(abs(mcv)+1))+1e-6)) / (abs(log(abs(hgb)+1))+1e-6)) / (abs((mch**2))+1e-6)) + (rbc)) / (abs(hct)+1e-6)) / (abs(wbc)+1e-6)) * (sqrt(abs(plt))),0.5047,0.0057,0.0058,0.4753,0.0115,0.0277,0.0056,0.0057,0.0057,8
(((((mchc**2)) - (sqrt(abs(mcv)))) / (abs(sqrt(abs(plt)))+1e-6)) + (log(abs(wbc)+1))) + ((hgb**2)),0.5055,0.0057,0.0055,0.2531,0.0108,0.0253,0.0049,0.0053,0.0059,5
((((((((rbc) - (sqrt(abs(mch)))) * ((mcv**2))) + (mchc)) - (sqrt(abs(plt)))) - (log(abs(hct)+1))) * (wbc)) - (hgb)) / (abs((rdw**2))+1e-6),0.5087,0.0057,0.0056,0.9815,0.0112,0.0275,0.0059,0.0056,0.0057,9
((((sqrt(abs(wbc))) + (sqrt(abs(mcv)))) * (sqrt(abs(hgb)))) * (log(abs(rdw)+1))) * (sqrt(abs(rbc))),0.5213,0.0057,0.0029,0.037,0.0054,0.0111,0.0059,0.0058,0.0059,5
((log(abs(wbc)+1)) / (abs((mchc**2))+1e-6)) * (rdw),0.5226,0.0057,0.0062,0.4753,0.0122,0.0294,0.006,0.0062,0.0058,3
((log(abs(hgb)+1)) + (sqrt(abs(mchc)))) * (sqrt(abs(hct))),0.5217,0.0057,0.0055,1.0,0.011,0.0271,0.0061,0.006,0.0057,3
((((((((sqrt(abs(plt))) - (rbc)) / (abs(mcv)+1e-6)) * (sqrt(abs(rdw)))) / (abs(sqrt(abs(mch)))+1e-6)) * (sqrt(abs(hct)))) - (sqrt(abs(mchc)))) - (hgb)) + (sqrt(abs(wbc))),0.507,0.0057,0.0086,0.0062,0.0072,0.0065,0.0058,0.0056,0.0055,9
((((hct) - ((mch**2))) / (abs(log(abs(hgb)+1))+1e-6)) * ((rbc**2))) - ((rdw**2)),0.5126,0.0057,0.0055,1.0,0.011,0.0271,0.0058,0.0059,0.0055,5
((((((((sqrt(abs(hct))) * (rbc)) / (abs(sqrt(abs(mchc)))+1e-6)) * (rdw)) + (log(abs(hgb)+1))) + (log(abs(plt)+1))) * (mch)) * (mcv)) + (sqrt(abs(wbc))),0.5103,0.0057,0.0,0.0,0.0,0.0,0.0059,0.0058,0.0056,9
((((((((log(abs(wbc)+1)) / (abs(rdw)+1e-6)) * (sqrt(abs(mcv)))) + (log(abs(mchc)+1))) / (abs(plt)+1e-6)) * (rbc)) / (abs(sqrt(abs(mch)))+1e-6)) / (abs((hct**2))+1e-6)) - (log(abs(hgb)+1)),0.517,0.0057,0.0055,1.0,0.011,0.0271,0.006,0.0059,0.0056,9
((((((((sqrt(abs(mchc))) + (log(abs(mcv)+1))) / (abs(log(abs(rbc)+1))+1e-6)) + ((hct**2))) / (abs(sqrt(abs(plt)))+1e-6)) * ((wbc**2))) * (mch)) * ((hgb**2))) - (log(abs(rdw)+1)),0.5202,0.0057,0.0063,0.8519,0.0126,0.0308,0.0051,0.0054,0.0063,9
(rdw) * ((wbc**2)),0.5054,0.0057,0.0057,0.7407,0.0113,0.0277,0.0056,0.0057,0.0057,2
(((((log(abs(plt)+1)) - (wbc)) * (sqrt(abs(hct)))) - (log(abs(hgb)+1))) / (abs(rdw)+1e-6)) + (rbc),0.5039,0.0057,0.0057,0.4506,0.0113,0.0273,0.0059,0.0058,0.0056,6
(((((log(abs(hgb)+1)) - (sqrt(abs(rdw)))) + (sqrt(abs(plt)))) - ((rbc**2))) - ((mch**2))) * (hct),0.5008,0.0057,0.0055,0.9938,0.011,0.027,0.0052,0.0058,0.0056,6
(((((log(abs(rdw)+1)) / (abs(sqrt(abs(mchc)))+1e-6)) / (abs(sqrt(abs(rbc)))+1e-6)) / (abs((mcv**2))+1e-6)) - (log(abs(wbc)+1))) + (sqrt(abs(hgb))),0.5003,0.0057,0.0056,0.5062,0.0111,0.0269,0.0065,0.0057,0.0055,6
((((((((hgb**2)) + (sqrt(abs(rbc)))) - (hct)) - (log(abs(rdw)+1))) * (mchc)) - (sqrt(abs(mch)))) + (log(abs(plt)+1))) * ((wbc**2)),0.5067,0.0057,0.0051,0.1605,0.0099,0.0227,0.0054,0.0055,0.0059,8
((log(abs(plt)+1)) + (log(abs(hgb)+1))) / (abs(log(abs(wbc)+1))+1e-6),0.5057,0.0057,0.0056,0.5741,0.011,0.0268,0.0055,0.0059,0.0056,3
(((((sqrt(abs(mch))) * (sqrt(abs(mcv)))) - (log(abs(mchc)+1))) - (rdw)) / (abs(sqrt(abs(wbc)))+1e-6)) + ((hgb**2)),0.5174,0.0057,0.0055,1.0,0.011,0.0271,0.006,0.006,0.0056,6
(((((wbc) - (hct)) + ((rbc**2))) - (log(abs(plt)+1))) / (abs(sqrt(abs(mcv)))+1e-6)) * (hgb),0.5025,0.0057,0.0054,0.5247,0.0107,0.0259,0.0063,0.0056,0.0056,6
(((((sqrt(abs(wbc))) * (sqrt(abs(mch)))) * (log(abs(hgb)+1))) + (sqrt(abs(rdw)))) * (mcv)) - (sqrt(abs(plt))),0.5045,0.0057,0.005,0.3951,0.0099,0.0238,0.0046,0.0056,0.0058,6
((((((hgb**2)) + (rbc)) + (rdw)) * ((mcv**2))) * (sqrt(abs(hct)))) * (mchc),0.5129,0.0057,0.0055,1.0,0.011,0.0271,0.0056,0.0059,0.0056,6
((((((((mch**2)) * (log(abs(plt)+1))) * (mcv)) * ((hct**2))) + (sqrt(abs(mchc)))) - (sqrt(abs(hgb)))) + (rbc)) * (rdw),0.5051,0.0057,0.0055,1.0,0.011,0.0271,0.0059,0.0058,0.0054,8
(((((sqrt(abs(mchc))) * (log(abs(rdw)+1))) - (mch)) * (wbc)) - (sqrt(abs(mcv)))) * (sqrt(abs(hct))),0.5083,0.0057,0.0057,0.8395,0.0113,0.0278,0.0055,0.0055,0.006,6
((((sqrt(abs(mch))) + (hgb)) * ((hct**2))) / (abs(log(abs(mcv)+1))+1e-6)) * (rdw),0.5193,0.0057,0.0055,1.0,0.011,0.0271,0.0059,0.0061,0.0057,5
((((((mchc**2)) * ((wbc**2))) + ((rdw**2))) + (rbc)) - (sqrt(abs(mcv)))) + (hgb),0.5017,0.0057,0.0051,0.2901,0.0101,0.024,0.0057,0.0059,0.0056,6
(((hgb**2)) + (sqrt(abs(mcv)))) / (abs(log(abs(hct)+1))+1e-6),0.5134,0.0057,0.0055,1.0,0.011,0.0271,0.0057,0.0059,0.0056,3
((hct) + (rdw)) + (sqrt(abs(wbc))),0.5275,0.0057,0.0021,0.0062,0.0032,0.0045,0.0063,0.0061,0.0058,3
((sqrt(abs(mcv))) - (sqrt(abs(mch)))) + ((hgb**2)),0.5184,0.0057,0.0055,1.0,0.011,0.0271,0.0061,0.006,0.0056,3
((sqrt(abs(mchc))) / (abs((mch**2))+1e-6)) - (hgb),0.5169,0.0057,0.0055,1.0,0.011,0.0271,0.0062,0.006,0.0056,3
(((((((rbc) + (sqrt(abs(hct)))) / (abs((mcv**2))+1e-6)) * (sqrt(abs(mchc)))) + (log(abs(mch)+1))) * (wbc)) / (abs((plt**2))+1e-6)) + (log(abs(hgb)+1)),0.5162,0.0057,0.0055,1.0,0.011,0.0271,0.0058,0.0059,0.0056,8
((sqrt(abs(rbc))) / (abs(log(abs(plt)+1))+1e-6)) + (hgb),0.5172,0.0057,0.0055,1.0,0.011,0.0271,0.0058,0.0059,0.0056,3
(((mch**2)) * ((wbc**2))) - (log(abs(hgb)+1)),0.5013,0.0057,0.0048,0.2901,0.0094,0.0223,0.0052,0.0056,0.0057,3
((hgb) - ((mch**2))) / (abs(rdw)+1e-6),0.5126,0.0057,0.0055,0.9938,0.011,0.027,0.0054,0.0062,0.0055,3
((sqrt(abs(rdw))) / (abs(sqrt(abs(plt)))+1e-6)) + (log(abs(rbc)+1)),0.5151,0.0057,0.0056,1.0,0.0111,0.0272,0.0058,0.0059,0.0057,3
(((((mch**2)) + ((rdw**2))) / (abs(hct)+1e-6)) * ((rbc**2))) - (mchc),0.5133,0.0057,0.0061,0.358,0.0119,0.0284,0.0059,0.0056,0.0058,5
((((((((hgb**2)) / (abs((rdw**2))+1e-6)) * (hct)) + (log(abs(plt)+1))) - ((mchc**2))) * (sqrt(abs(mcv)))) * ((wbc**2))) + (mch),0.5009,0.0057,0.0051,0.2901,0.01,0.0237,0.0055,0.0058,0.0056,8
(((((((sqrt(abs(mcv))) / (abs(rdw)+1e-6)) + ((hgb**2))) * (sqrt(abs(rbc)))) + (wbc)) - (sqrt(abs(plt)))) + (log(abs(mch)+1))) * (mchc),0.5112,0.0057,0.0055,1.0,0.011,0.0271,0.0058,0.0059,0.0055,8
((((((((mcv) * (sqrt(abs(hct)))) - (rdw)) + (sqrt(abs(plt)))) - (rbc)) * ((hgb**2))) * (log(abs(wbc)+1))) * ((mchc**2))) / (abs(mch)+1e-6),0.5158,0.0057,0.0034,0.0432,0.0064,0.0131,0.0054,0.0058,0.0058,9
(((((((((wbc**2)) / (abs(sqrt(abs(rdw)))+1e-6)) / (abs((plt**2))+1e-6)) + (sqrt(abs(mch)))) / (abs(sqrt(abs(mcv)))+1e-6)) * (log(abs(hct)+1))) - (sqrt(abs(rbc)))) + ((hgb**2))) * (log(abs(mchc)+1)),0.5134,0.0057,0.0055,1.0,0.011,0.0271,0.0057,0.0059,0.0056,9
(((hgb**2)) - (hct)) * (sqrt(abs(mchc))),0.5078,0.0057,0.0055,1.0,0.011,0.0271,0.0056,0.0057,0.0056,3
(((((mchc) - (hct)) - (mcv)) / (abs(sqrt(abs(mch)))+1e-6)) - (log(abs(rdw)+1))) - ((hgb**2)),0.5196,0.0057,0.0055,1.0,0.011,0.0271,0.0061,0.006,0.0056,6
((((((rdw**2)) + ((mch**2))) * ((wbc**2))) - (log(abs(hct)+1))) + (hgb)) + (log(abs(rbc)+1)),0.5011,0.0057,0.0044,0.2593,0.0087,0.0207,0.0056,0.0058,0.0056,6
((((((((log(abs(hgb)+1)) * ((plt**2))) / (abs((wbc**2))+1e-6)) / (abs((mch**2))+1e-6)) / (abs(log(abs(mchc)+1))+1e-6)) / (abs(mcv)+1e-6)) / (abs((rbc**2))+1e-6)) - (sqrt(abs(rdw)))) * (hct),0.5222,0.0057,0.0055,1.0,0.011,0.0271,0.0065,0.0061,0.0058,9
(((((((((hgb**2)) * ((rdw**2))) * (rbc)) / (abs(log(abs(hct)+1))+1e-6)) + (mch)) - (wbc)) * (log(abs(plt)+1))) + ((mcv**2))) * (sqrt(abs(mchc))),0.5113,0.0057,0.0061,0.3272,0.012,0.0284,0.0053,0.0057,0.0054,9
(((((((log(abs(wbc)+1)) * ((mcv**2))) - ((rdw**2))) / (abs(sqrt(abs(mchc)))+1e-6)) - ((hct**2))) - (rbc)) / (abs(sqrt(abs(mch)))+1e-6)) - (hgb),0.5069,0.0057,0.0057,0.4012,0.0113,0.0272,0.006,0.0058,0.0056,8
((((((mch**2)) * (log(abs(rdw)+1))) * (sqrt(abs(hct)))) / (abs(log(abs(mchc)+1))+1e-6)) * (wbc)) - ((mcv**2)),0.503,0.0057,0.0064,0.0802,0.0119,0.0244,0.0047,0.0053,0.0058,6
(((wbc**2)) * ((mch**2))) * (hgb),0.5038,0.0057,0.0055,0.7901,0.011,0.0269,0.005,0.0061,0.0058,3
((rdw) * ((wbc**2))) * (mcv),0.5054,0.0057,0.0055,0.3889,0.0109,0.0261,0.0055,0.0056,0.0057,3
((log(abs(mch)+1)) * (hgb)) + (log(abs(plt)+1)),0.5118,0.0057,0.0055,1.0,0.011,0.0271,0.0058,0.0059,0.0056,3
((log(abs(mchc)+1)) + ((hgb**2))) + (sqrt(abs(mch))),0.5165,0.0057,0.0055,1.0,0.011,0.0271,0.0061,0.006,0.0056,3
(((((((((wbc**2)) * (log(abs(mcv)+1))) * (log(abs(plt)+1))) - (sqrt(abs(mchc)))) * (log(abs(hct)+1))) / (abs(sqrt(abs(mch)))+1e-6)) * (hgb)) + (log(abs(rbc)+1))) * ((rdw**2)),0.5036,0.0057,0.0056,0.4259,0.011,0.0264,0.0055,0.0057,0.0057,9
((((((((log(abs(rdw)+1)) - (sqrt(abs(rbc)))) / (abs(sqrt(abs(mchc)))+1e-6)) + (mch)) * (hgb)) - (log(abs(plt)+1))) * (wbc)) * (sqrt(abs(hct)))) * (mcv),0.5122,0.0057,0.0058,0.1358,0.0111,0.0248,0.0047,0.0055,0.006,9
((((((((log(abs(mchc)+1)) + ((hgb**2))) + ((mch**2))) - ((rbc**2))) / (abs((wbc**2))+1e-6)) * (sqrt(abs(rdw)))) + (log(abs(plt)+1))) + ((hct**2))) - ((mcv**2)),0.5138,0.0057,0.0057,0.7654,0.0113,0.0277,0.0055,0.0059,0.0057,9
(((((wbc) * ((mcv**2))) * (mchc)) * (sqrt(abs(hgb)))) + (rbc)) - (log(abs(plt)+1)),0.5043,0.0057,0.005,0.3642,0.0098,0.0236,0.0049,0.0054,0.006,6
((((((hgb**2)) * (sqrt(abs(mchc)))) * (sqrt(abs(wbc)))) + ((rbc**2))) * (log(abs(hct)+1))) + ((rdw**2)),0.5164,0.0057,0.0043,0.0556,0.008,0.0164,0.0057,0.0057,0.006,6
(((((sqrt(abs(plt))) - (wbc)) / (abs(log(abs(rbc)+1))+1e-6)) * (log(abs(mcv)+1))) * ((hct**2))) * (log(abs(hgb)+1)),0.502,0.0057,0.0053,0.037,0.0093,0.0168,0.0056,0.0059,0.0053,6
(((((((rbc) * (mch)) * (log(abs(mcv)+1))) * ((hgb**2))) - (log(abs(mchc)+1))) - (sqrt(abs(plt)))) - (sqrt(abs(rdw)))) / (abs(log(abs(hct)+1))+1e-6),0.515,0.0057,0.0055,1.0,0.011,0.0271,0.0061,0.0059,0.0056,8
(((((sqrt(abs(mch))) * (plt)) + (rbc)) + ((hgb**2))) / (abs((wbc**2))+1e-6)) - (log(abs(mchc)+1)),0.51,0.0057,0.0058,0.4568,0.0114,0.0275,0.0053,0.0059,0.0057,6
