formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,num_features
(((((hct) - (log(abs(rbc)+1))) * ((mcv**2))) - (plt)) + (sqrt(abs(hgb)))) / (abs(sqrt(abs(wbc)))+1e-6),0.5436,0.0114,0.0125,0.7812,0.0246,0.0588,0.0107,0.0124,0.0126,6
(((((((sqrt(abs(wbc))) * (sqrt(abs(hct)))) + (rbc)) - (sqrt(abs(mcv)))) * (plt)) / (abs((rdw**2))+1e-6)) * ((hgb**2))) - (log(abs(mch)+1)),0.5231,0.0114,0.0119,0.8063,0.0235,0.0564,0.0104,0.0115,0.012,8
(sqrt(abs(rbc))) * (sqrt(abs(wbc))),0.5322,0.0114,0.0117,0.6594,0.023,0.0547,0.0127,0.012,0.0119,2
((((hgb) / (abs(rbc)+1e-6)) + (sqrt(abs(plt)))) * (wbc)) * (mchc),0.5285,0.0114,0.012,0.7188,0.0235,0.056,0.0118,0.0118,0.012,5
((((log(abs(rdw)+1)) - (rbc)) / (abs(hgb)+1e-6)) + (sqrt(abs(plt)))) * (wbc),0.5277,0.0114,0.0119,0.6531,0.0233,0.0553,0.0117,0.0116,0.0118,5
((((mcv) / (abs(sqrt(abs(wbc)))+1e-6)) / (abs(sqrt(abs(rbc)))+1e-6)) + (sqrt(abs(mchc)))) - ((hgb**2)),0.5398,0.0114,0.0121,0.7688,0.0239,0.0571,0.0114,0.0129,0.0122,5
(((wbc) / (abs(mchc)+1e-6)) * (log(abs(mch)+1))) * (sqrt(abs(mcv))),0.5248,0.0114,0.0112,0.6937,0.0221,0.0528,0.0121,0.0119,0.0112,4
(((((((hgb) - (log(abs(plt)+1))) * ((mch**2))) + ((mchc**2))) + (log(abs(rbc)+1))) + ((hct**2))) * (sqrt(abs(mcv)))) / (abs(log(abs(wbc)+1))+1e-6),0.5425,0.0114,0.0123,0.7656,0.0241,0.0576,0.0108,0.0127,0.0123,8
((hgb) * (log(abs(rbc)+1))) - (sqrt(abs(rdw))),0.5397,0.0114,0.0122,0.6969,0.0241,0.0572,0.0117,0.0127,0.0122,3
(((((sqrt(abs(hgb))) * (log(abs(wbc)+1))) - (sqrt(abs(rbc)))) - (log(abs(mchc)+1))) * (log(abs(hct)+1))) - (sqrt(abs(rdw))),0.5342,0.0114,0.0121,0.7406,0.0239,0.0569,0.0125,0.0117,0.012,6
((((((mch) + (wbc)) / (abs(sqrt(abs(hct)))+1e-6)) - (log(abs(mcv)+1))) * (rbc)) + (log(abs(rdw)+1))) * (mchc),0.5337,0.0114,0.0122,0.6406,0.024,0.0569,0.0115,0.0122,0.0119,7
((((((rbc**2)) / (abs(log(abs(mchc)+1))+1e-6)) - ((rdw**2))) * ((wbc**2))) / (abs(sqrt(abs(hgb)))+1e-6)) / (abs(log(abs(plt)+1))+1e-6),0.5279,0.0114,0.0117,0.575,0.023,0.0543,0.0117,0.0114,0.0119,6
((((((rbc**2)) / (abs(sqrt(abs(mcv)))+1e-6)) - (log(abs(rdw)+1))) / (abs(mchc)+1e-6)) / (abs((wbc**2))+1e-6)) * (mch),0.5358,0.0114,0.012,0.5844,0.0235,0.0555,0.0123,0.0115,0.0125,6
(((((((sqrt(abs(mcv))) / (abs(rdw)+1e-6)) + ((hgb**2))) * (sqrt(abs(rbc)))) + (wbc)) - (sqrt(abs(plt)))) + (log(abs(mch)+1))) * (mchc),0.5368,0.0114,0.0122,0.7219,0.0239,0.057,0.0121,0.0125,0.0122,8
((log(abs(rbc)+1)) * (sqrt(abs(hgb)))) * (log(abs(mchc)+1)),0.5357,0.0114,0.012,0.6844,0.0236,0.0561,0.0116,0.0125,0.0119,3
((((sqrt(abs(rdw))) * (hgb)) / (abs((mch**2))+1e-6)) + (sqrt(abs(mchc)))) + (sqrt(abs(hct))),0.5409,0.0114,0.0122,0.775,0.0241,0.0575,0.0119,0.0129,0.0123,5
((rbc**2)) / (abs(hct)+1e-6),0.5231,0.0114,0.0114,0.8531,0.0225,0.0541,0.0125,0.0116,0.0113,2
(rdw) + ((hgb**2)),0.5417,0.0114,0.0124,0.7531,0.0244,0.0581,0.0122,0.013,0.0124,2
(((((sqrt(abs(rdw))) * ((wbc**2))) - (rbc)) / (abs(sqrt(abs(mch)))+1e-6)) * ((mcv**2))) * (log(abs(hgb)+1)),0.5254,0.0114,0.0114,0.6719,0.0224,0.0533,0.0122,0.0118,0.0114,6
((((rbc**2)) * (hgb)) * ((mch**2))) + (log(abs(mchc)+1)),0.5399,0.0114,0.0123,0.7312,0.0243,0.0578,0.0119,0.0128,0.0124,4
((log(abs(mch)+1)) * ((mcv**2))) / (abs(hct)+1e-6),0.521,0.0114,0.0114,0.7625,0.0225,0.0538,0.0119,0.0112,0.0113,3
(sqrt(abs(rdw))) / (abs((mcv**2))+1e-6),0.5293,0.0114,0.012,0.5813,0.0235,0.0553,0.0127,0.0117,0.012,2
(((((log(abs(plt)+1)) + (hct)) + ((mch**2))) * (rdw)) - (rbc)) * ((hgb**2)),0.5406,0.0114,0.0124,0.6875,0.0244,0.058,0.011,0.0127,0.0124,6
(sqrt(abs(rdw))) + ((hgb**2)),0.5403,0.0114,0.0123,0.7531,0.0243,0.0579,0.012,0.013,0.0123,2
(((sqrt(abs(rbc))) / (abs(sqrt(abs(plt)))+1e-6)) / (abs(sqrt(abs(hct)))+1e-6)) + (hgb),0.5413,0.0114,0.0125,0.7656,0.0246,0.0586,0.012,0.0129,0.0123,4
((((((((sqrt(abs(mcv))) - (sqrt(abs(mchc)))) * (sqrt(abs(rdw)))) * (log(abs(wbc)+1))) * (sqrt(abs(hct)))) - (hgb)) * (sqrt(abs(plt)))) - (mch)) + (rbc),0.517,0.0114,0.0115,0.8906,0.0227,0.0546,0.0096,0.0119,0.0114,9
((((((hgb) - (rbc)) - (hct)) * (mchc)) - (log(abs(plt)+1))) * (sqrt(abs(mch)))) - (sqrt(abs(mcv))),0.5426,0.0114,0.0121,0.7438,0.0238,0.0567,0.0115,0.0132,0.0121,7
((hgb**2)) + (log(abs(wbc)+1)),0.54,0.0114,0.0123,0.75,0.0242,0.0578,0.0121,0.0129,0.0123,2
(((((((sqrt(abs(hgb))) + (hct)) * (sqrt(abs(plt)))) - (rdw)) - ((mch**2))) * (log(abs(mchc)+1))) + (mcv)) - ((wbc**2)),0.5271,0.0114,0.0118,0.675,0.0231,0.055,0.0113,0.0119,0.0118,8
((plt) - (rbc)) - ((mchc**2)),0.5097,0.0114,0.0118,0.3094,0.0228,0.0513,0.0117,0.0115,0.011,3
((((sqrt(abs(wbc))) / (abs(log(abs(plt)+1))+1e-6)) + ((mchc**2))) * ((hct**2))) * (log(abs(rbc)+1)),0.5409,0.0114,0.0122,0.7812,0.0239,0.0572,0.0117,0.0129,0.0124,5
((sqrt(abs(mcv))) - (sqrt(abs(mch)))) + ((hgb**2)),0.5412,0.0114,0.0123,0.7375,0.0242,0.0577,0.0121,0.013,0.0123,3
(((log(abs(plt)+1)) * ((hct**2))) / (abs(sqrt(abs(mch)))+1e-6)) + (sqrt(abs(rbc))),0.5388,0.0114,0.0125,0.725,0.0246,0.0585,0.0116,0.0122,0.0125,4
(((((((hct**2)) + (rdw)) - (log(abs(mcv)+1))) - (hgb)) / (abs(log(abs(mchc)+1))+1e-6)) + (sqrt(abs(mch)))) * (log(abs(plt)+1)),0.5399,0.0114,0.0127,0.7562,0.0249,0.0593,0.0117,0.0122,0.0127,7
((((((sqrt(abs(wbc))) * (log(abs(rbc)+1))) - ((hct**2))) + (sqrt(abs(hgb)))) / (abs(mcv)+1e-6)) / (abs(mch)+1e-6)) * ((mchc**2)),0.5332,0.0114,0.0118,0.8125,0.0233,0.0558,0.012,0.0122,0.0118,7
((((mcv) - (log(abs(hgb)+1))) - (rdw)) + (log(abs(rbc)+1))) - (sqrt(abs(wbc))),0.5303,0.0114,0.0117,0.5406,0.0229,0.0538,0.0127,0.012,0.0118,5
((sqrt(abs(rdw))) / (abs(sqrt(abs(wbc)))+1e-6)) - (log(abs(hct)+1)),0.5354,0.0114,0.0122,0.7469,0.0241,0.0574,0.0116,0.0119,0.0122,3
(((((((sqrt(abs(mch))) / (abs(sqrt(abs(hgb)))+1e-6)) + ((rdw**2))) + (sqrt(abs(hct)))) - (log(abs(rbc)+1))) + (sqrt(abs(mcv)))) - (mchc)) + (sqrt(abs(plt))),0.5217,0.0114,0.0112,0.9469,0.0221,0.0534,0.0105,0.0115,0.0119,8
((((log(abs(mcv)+1)) + ((wbc**2))) * (rdw)) * (rbc)) - (sqrt(abs(plt))),0.53,0.0114,0.0115,0.675,0.0226,0.0538,0.0119,0.0118,0.0119,5
(((((((log(abs(hct)+1)) + (sqrt(abs(mch)))) + (sqrt(abs(wbc)))) + (sqrt(abs(rdw)))) + (log(abs(plt)+1))) / (abs(log(abs(mcv)+1))+1e-6)) + ((hgb**2))) - (log(abs(mchc)+1)),0.5394,0.0114,0.0123,0.75,0.0243,0.0579,0.0122,0.013,0.0123,8
((((((((hgb) * (log(abs(rdw)+1))) * (log(abs(rbc)+1))) * (sqrt(abs(mcv)))) * (sqrt(abs(mchc)))) / (abs((wbc**2))+1e-6)) - ((hct**2))) - (plt)) / (abs(mch)+1e-6),0.5372,0.0114,0.0119,0.8063,0.0234,0.0561,0.0109,0.0123,0.0124,9
(((((((mcv**2)) / (abs((wbc**2))+1e-6)) + (sqrt(abs(rbc)))) - (log(abs(plt)+1))) / (abs(sqrt(abs(hct)))+1e-6)) + (mchc)) / (abs((rdw**2))+1e-6),0.5344,0.0114,0.012,0.7344,0.0235,0.0562,0.0118,0.0123,0.012,7
((mcv) * (sqrt(abs(mch)))) - (log(abs(hct)+1)),0.524,0.0114,0.0116,0.5656,0.0227,0.0535,0.0128,0.0114,0.0116,3
((sqrt(abs(plt))) + ((rdw**2))) + (hgb),0.5216,0.0114,0.0112,0.9469,0.0221,0.0533,0.0106,0.0117,0.0118,3
(((log(abs(hgb)+1)) * (log(abs(rbc)+1))) * (sqrt(abs(rdw)))) * (wbc),0.5312,0.0114,0.0116,0.6687,0.0228,0.0542,0.012,0.0118,0.0119,4
((((((((hgb**2)) + (sqrt(abs(mcv)))) + ((mch**2))) - ((rdw**2))) - ((hct**2))) / (abs(sqrt(abs(plt)))+1e-6)) * (log(abs(rbc)+1))) + ((wbc**2)),0.5421,0.0114,0.0124,0.825,0.0244,0.0583,0.0106,0.0125,0.0123,8
((((((sqrt(abs(mchc))) / (abs(sqrt(abs(hgb)))+1e-6)) + (mch)) / (abs(log(abs(wbc)+1))+1e-6)) / (abs((rdw**2))+1e-6)) / (abs(log(abs(plt)+1))+1e-6)) / (abs((mcv**2))+1e-6),0.5291,0.0114,0.0119,0.7469,0.0234,0.0559,0.0107,0.012,0.0118,7
(((((log(abs(mcv)+1)) - (log(abs(wbc)+1))) + (sqrt(abs(hct)))) + (log(abs(rbc)+1))) / (abs(sqrt(abs(plt)))+1e-6)) + ((hgb**2)),0.5413,0.0114,0.0125,0.7625,0.0245,0.0585,0.012,0.0129,0.0123,6
((((sqrt(abs(hct))) + ((wbc**2))) + (mcv)) / (abs(log(abs(mchc)+1))+1e-6)) - (sqrt(abs(rdw))),0.5236,0.0114,0.0117,0.4437,0.0228,0.053,0.012,0.0116,0.0113,5
(((((((sqrt(abs(plt))) / (abs((mch**2))+1e-6)) + ((rbc**2))) * ((wbc**2))) - (sqrt(abs(hct)))) + ((hgb**2))) / (abs((mchc**2))+1e-6)) - (sqrt(abs(rdw))),0.5318,0.0114,0.0119,0.6,0.0234,0.0552,0.0118,0.0118,0.0118,8
(((((((log(abs(rdw)+1)) * (log(abs(hgb)+1))) / (abs(sqrt(abs(mch)))+1e-6)) - ((wbc**2))) - (hct)) + ((mchc**2))) - (sqrt(abs(plt)))) * ((mcv**2)),0.5246,0.0114,0.0118,0.8719,0.0234,0.0562,0.0115,0.0113,0.0117,8
((((((((rdw**2)) / (abs((rbc**2))+1e-6)) + (sqrt(abs(wbc)))) + (log(abs(mch)+1))) / (abs(log(abs(mchc)+1))+1e-6)) + (mcv)) - (hct)) / (abs((hgb**2))+1e-6),0.5337,0.0114,0.0119,0.7625,0.0235,0.0561,0.0116,0.0127,0.0121,8
(((((((sqrt(abs(wbc))) - (sqrt(abs(mchc)))) - (log(abs(mch)+1))) + ((hgb**2))) / (abs((plt**2))+1e-6)) * ((rdw**2))) + ((rbc**2))) - (mcv),0.5082,0.0114,0.0114,0.9563,0.0225,0.0543,0.0123,0.0104,0.0112,8
(log(abs(hgb)+1)) - (rdw),0.5203,0.0114,0.0113,0.95,0.0222,0.0537,0.0103,0.0116,0.0121,2
(log(abs(wbc)+1)) / (abs(hct)+1e-6),0.5411,0.0114,0.0123,0.8187,0.0243,0.0582,0.0107,0.0123,0.0123,2
((mcv**2)) * (mch),0.5241,0.0114,0.0118,0.5531,0.023,0.0542,0.0127,0.0116,0.0116,2
((sqrt(abs(mch))) / (abs(sqrt(abs(mcv)))+1e-6)) * (rbc),0.5333,0.0114,0.0117,0.825,0.0231,0.0554,0.0122,0.012,0.0118,3
((((((mch) * ((rbc**2))) * (plt)) / (abs(log(abs(mcv)+1))+1e-6)) + (sqrt(abs(hgb)))) * (wbc)) + (sqrt(abs(hct))),0.527,0.0114,0.0118,0.8469,0.0233,0.056,0.0102,0.012,0.012,7
(((((((rbc**2)) - ((hct**2))) / (abs((mcv**2))+1e-6)) / (abs(sqrt(abs(plt)))+1e-6)) - ((rdw**2))) * (sqrt(abs(wbc)))) + ((mch**2)),0.5261,0.0114,0.0117,0.8625,0.0231,0.0554,0.0112,0.0114,0.0118,7
(((hgb**2)) * (sqrt(abs(rdw)))) / (abs(log(abs(wbc)+1))+1e-6),0.5398,0.0114,0.0122,0.7906,0.0239,0.0573,0.0103,0.0127,0.0123,3
(((sqrt(abs(rbc))) - (plt)) * ((wbc**2))) - (log(abs(mch)+1)),0.5276,0.0114,0.0119,0.6531,0.0234,0.0554,0.0117,0.0117,0.0118,4
((((((((hgb) - (sqrt(abs(wbc)))) + (sqrt(abs(rdw)))) - (mcv)) / (abs(rbc)+1e-6)) * ((mch**2))) + ((hct**2))) + (plt)) + (mchc),0.5213,0.0114,0.0112,0.6594,0.022,0.0523,0.0122,0.0115,0.0113,9
((((((((rbc) / (abs(hgb)+1e-6)) * (log(abs(rdw)+1))) * (wbc)) / (abs(sqrt(abs(mcv)))+1e-6)) / (abs(hct)+1e-6)) * (sqrt(abs(plt)))) / (abs(mch)+1e-6)) / (abs(log(abs(mchc)+1))+1e-6),0.5375,0.0114,0.0124,0.4813,0.0243,0.0564,0.0112,0.0126,0.0123,9
(((((log(abs(mcv)+1)) + (log(abs(hct)+1))) / (abs((mch**2))+1e-6)) / (abs((wbc**2))+1e-6)) * ((rbc**2))) / (abs(sqrt(abs(plt)))+1e-6),0.5296,0.0114,0.0119,0.625,0.0234,0.0553,0.0116,0.012,0.0119,6
(((mch**2)) / (abs(sqrt(abs(mcv)))+1e-6)) - (sqrt(abs(hgb))),0.5217,0.0114,0.0114,0.9688,0.0224,0.0542,0.011,0.0112,0.0115,3
((log(abs(rbc)+1)) - (log(abs(rdw)+1))) - (hgb),0.5416,0.0114,0.0123,0.7594,0.0243,0.0579,0.0121,0.013,0.0123,3
((((((sqrt(abs(rbc))) - (wbc)) + (rdw)) + (mch)) + ((mchc**2))) * ((hct**2))) - (log(abs(plt)+1)),0.54,0.0114,0.0124,0.7469,0.0243,0.0579,0.0117,0.0128,0.0123,7
((log(abs(mcv)+1)) + (hgb)) - (log(abs(mch)+1)),0.5417,0.0114,0.0124,0.7406,0.0243,0.0579,0.0121,0.0131,0.0124,3
((((hgb**2)) - (log(abs(rbc)+1))) - (log(abs(mch)+1))) + (log(abs(wbc)+1)),0.54,0.0114,0.0123,0.75,0.0243,0.0579,0.012,0.0129,0.0123,4
(((((rdw**2)) * (log(abs(mch)+1))) - (log(abs(plt)+1))) / (abs((hct**2))+1e-6)) - (sqrt(abs(hgb))),0.5366,0.0114,0.0122,0.7156,0.024,0.0571,0.0112,0.0126,0.0121,5
(((((((log(abs(mch)+1)) - (sqrt(abs(plt)))) - (mcv)) / (abs(log(abs(wbc)+1))+1e-6)) - (sqrt(abs(hct)))) + (rdw)) - ((hgb**2))) * (sqrt(abs(rbc))),0.5398,0.0114,0.0125,0.7406,0.0246,0.0586,0.0116,0.0127,0.0123,8
(((((log(abs(rbc)+1)) / (abs((plt**2))+1e-6)) * (log(abs(rdw)+1))) + (log(abs(mcv)+1))) - ((hgb**2))) - (sqrt(abs(hct))),0.5406,0.0114,0.0124,0.7531,0.0244,0.0581,0.0119,0.0129,0.0124,6
(((rdw**2)) * (wbc)) + (log(abs(mcv)+1)),0.5307,0.0114,0.0118,0.7094,0.0231,0.0551,0.0112,0.012,0.0119,3
(((((((hgb**2)) * (sqrt(abs(hct)))) - ((rdw**2))) + (sqrt(abs(rbc)))) * (mcv)) - (sqrt(abs(mchc)))) + (sqrt(abs(plt))),0.5422,0.0114,0.0123,0.7312,0.0242,0.0576,0.0116,0.013,0.0123,7
(((((((((hgb**2)) / (abs((wbc**2))+1e-6)) - (log(abs(mchc)+1))) - (log(abs(mch)+1))) + (hct)) - (sqrt(abs(plt)))) / (abs(mcv)+1e-6)) + ((rbc**2))) / (abs(rdw)+1e-6),0.5323,0.0114,0.0122,0.6312,0.024,0.0567,0.0114,0.012,0.0118,9
(sqrt(abs(mchc))) * (log(abs(rdw)+1)),0.5289,0.0114,0.0122,0.5813,0.0238,0.0561,0.0112,0.0122,0.0121,2
(((((log(abs(rbc)+1)) - (log(abs(hct)+1))) / (abs(sqrt(abs(rdw)))+1e-6)) / (abs(sqrt(abs(mcv)))+1e-6)) * (wbc)) * ((hgb**2)),0.5355,0.0114,0.0122,0.8125,0.0241,0.0577,0.0114,0.0127,0.0121,6
((((((((sqrt(abs(hgb))) * (sqrt(abs(mcv)))) * (mch)) * ((rbc**2))) + ((wbc**2))) + (sqrt(abs(mchc)))) + (sqrt(abs(plt)))) / (abs((hct**2))+1e-6)) / (abs(sqrt(abs(rdw)))+1e-6),0.5122,0.0114,0.0116,0.8656,0.023,0.0552,0.0104,0.0111,0.0115,9
((((mchc) / (abs((hct**2))+1e-6)) / (abs(log(abs(plt)+1))+1e-6)) + (sqrt(abs(rbc)))) - (rdw),0.5198,0.0114,0.0113,0.925,0.0222,0.0537,0.0106,0.0115,0.012,5
(((((((hgb**2)) - (mchc)) - (hct)) - (log(abs(plt)+1))) + (sqrt(abs(rdw)))) - (sqrt(abs(mch)))) * (sqrt(abs(rbc))),0.5417,0.0114,0.0123,0.7125,0.0242,0.0576,0.0117,0.013,0.0124,7
(((rdw) / (abs(log(abs(mcv)+1))+1e-6)) * (mch)) - (sqrt(abs(hgb))),0.5137,0.0114,0.0113,0.8344,0.0223,0.0537,0.0108,0.0115,0.0115,4
((log(abs(mchc)+1)) * (log(abs(hct)+1))) + (log(abs(plt)+1)),0.5284,0.0114,0.0117,0.7969,0.023,0.0552,0.0115,0.0123,0.0117,3
((((((((hgb**2)) / (abs(rbc)+1e-6)) * (log(abs(rdw)+1))) / (abs(sqrt(abs(hct)))+1e-6)) + (plt)) / (abs((mch**2))+1e-6)) + (mcv)) * (sqrt(abs(wbc))),0.524,0.0114,0.0116,0.625,0.0227,0.0538,0.0116,0.012,0.0114,8
((sqrt(abs(hgb))) * (sqrt(abs(hct)))) / (abs(log(abs(rdw)+1))+1e-6),0.5422,0.0114,0.0122,0.7125,0.0241,0.0572,0.0117,0.013,0.0122,3
(((((((mchc) - (log(abs(rbc)+1))) - ((wbc**2))) / (abs((plt**2))+1e-6)) / (abs(sqrt(abs(rdw)))+1e-6)) - (log(abs(mcv)+1))) - (log(abs(hct)+1))) - (hgb),0.5429,0.0114,0.0123,0.7375,0.0243,0.0578,0.0122,0.013,0.0124,8
((log(abs(mchc)+1)) - ((hgb**2))) + (sqrt(abs(mcv))),0.5392,0.0114,0.0124,0.75,0.0243,0.058,0.012,0.0128,0.0124,3
(((((((((mch**2)) + ((wbc**2))) - (sqrt(abs(rdw)))) + (mchc)) * (log(abs(hgb)+1))) - (log(abs(mcv)+1))) / (abs(sqrt(abs(hct)))+1e-6)) + (sqrt(abs(plt)))) / (abs(sqrt(abs(rbc)))+1e-6),0.5302,0.0114,0.0122,0.5719,0.0239,0.0562,0.011,0.0125,0.0119,9
(((mcv**2)) * (mch)) - (log(abs(plt)+1)),0.5243,0.0114,0.0116,0.5594,0.0228,0.0536,0.0128,0.0116,0.0116,3
(((log(abs(mch)+1)) * (log(abs(rbc)+1))) + (sqrt(abs(mchc)))) * (log(abs(hct)+1)),0.5414,0.0114,0.0121,0.775,0.0238,0.057,0.0117,0.0129,0.0125,4
((((log(abs(rdw)+1)) - ((wbc**2))) + (sqrt(abs(mch)))) * (sqrt(abs(hgb)))) * ((rbc**2)),0.5327,0.0114,0.0118,0.7094,0.0233,0.0555,0.0124,0.0121,0.012,5
(((sqrt(abs(mcv))) / (abs(hct)+1e-6)) * (rdw)) / (abs(sqrt(abs(rbc)))+1e-6),0.5322,0.0114,0.0119,0.7781,0.0234,0.056,0.0117,0.012,0.0119,4
(((hgb**2)) - (mcv)) * ((wbc**2)),0.5329,0.0114,0.0118,0.8469,0.0233,0.0559,0.0112,0.0124,0.0123,3
((((log(abs(wbc)+1)) / (abs(mch)+1e-6)) / (abs(log(abs(hct)+1))+1e-6)) - ((hgb**2))) + (log(abs(mchc)+1)),0.5412,0.0114,0.0124,0.7531,0.0244,0.0581,0.012,0.013,0.0124,5
(mcv) * (sqrt(abs(mch))),0.5241,0.0114,0.0118,0.5531,0.023,0.0542,0.0127,0.0116,0.0116,2
(mchc) * (log(abs(hgb)+1)),0.5146,0.0114,0.0116,0.925,0.023,0.0554,0.0113,0.0109,0.0115,2
((((((((sqrt(abs(hgb))) + (sqrt(abs(plt)))) + ((hct**2))) - (sqrt(abs(rdw)))) * (log(abs(mchc)+1))) / (abs(log(abs(rbc)+1))+1e-6)) * ((wbc**2))) / (abs(mcv)+1e-6)) + (sqrt(abs(mch))),0.5303,0.0114,0.0118,0.6781,0.0231,0.055,0.012,0.012,0.0117,9
((((log(abs(mchc)+1)) / (abs(plt)+1e-6)) / (abs(log(abs(mch)+1))+1e-6)) - (sqrt(abs(hgb)))) * (log(abs(wbc)+1)),0.5337,0.0114,0.012,0.8031,0.0236,0.0566,0.0124,0.012,0.012,5
(((((((rbc) + (sqrt(abs(mchc)))) + (log(abs(mch)+1))) / (abs(log(abs(rdw)+1))+1e-6)) + (log(abs(hct)+1))) / (abs(plt)+1e-6)) * (sqrt(abs(mcv)))) / (abs((wbc**2))+1e-6),0.5298,0.0114,0.012,0.6438,0.0235,0.0556,0.0118,0.0115,0.0117,8
((((mcv) - (mch)) - (rbc)) - (wbc)) + (hgb),0.5396,0.0114,0.0123,0.5656,0.024,0.0564,0.0109,0.0127,0.012,5
((((((wbc) + (sqrt(abs(hgb)))) * (log(abs(rdw)+1))) + (sqrt(abs(plt)))) - (log(abs(hct)+1))) + ((mcv**2))) / (abs((rbc**2))+1e-6),0.5221,0.0114,0.0114,0.8406,0.0225,0.0541,0.012,0.0116,0.0113,7
((((rbc**2)) + (sqrt(abs(mchc)))) * (log(abs(hgb)+1))) - (mcv),0.5246,0.0114,0.0115,0.825,0.0227,0.0545,0.012,0.0116,0.0116,4
((((hct**2)) / (abs(sqrt(abs(mcv)))+1e-6)) * (mch)) / (abs(sqrt(abs(wbc)))+1e-6),0.5414,0.0114,0.0124,0.8125,0.0244,0.0584,0.0105,0.0128,0.0126,4
((((((mchc) + (mcv)) + (sqrt(abs(mch)))) + (sqrt(abs(rbc)))) * (sqrt(abs(hgb)))) + (log(abs(wbc)+1))) - (log(abs(hct)+1)),0.5438,0.0114,0.0124,0.7156,0.0243,0.0579,0.0111,0.0131,0.0123,7
(((((((hct**2)) * (sqrt(abs(mch)))) / (abs(plt)+1e-6)) - ((mcv**2))) + (log(abs(mchc)+1))) / (abs(log(abs(wbc)+1))+1e-6)) / (abs((rbc**2))+1e-6),0.5263,0.0114,0.0115,0.6813,0.0225,0.0536,0.0123,0.0118,0.0114,7
((mchc) / (abs(log(abs(wbc)+1))+1e-6)) * (sqrt(abs(mcv))),0.5294,0.0114,0.0114,0.6094,0.0224,0.0531,0.0118,0.0122,0.0117,3
(((((rdw**2)) / (abs((hct**2))+1e-6)) - (mch)) / (abs((mchc**2))+1e-6)) - (sqrt(abs(hgb))),0.541,0.0114,0.0123,0.7375,0.0242,0.0577,0.0121,0.0129,0.0123,5
(((((log(abs(plt)+1)) + (mcv)) - ((hgb**2))) - (sqrt(abs(hct)))) + (mch)) * (sqrt(abs(rbc))),0.5376,0.0114,0.0121,0.6813,0.0239,0.0567,0.0121,0.0126,0.012,6
(log(abs(wbc)+1)) + (log(abs(rbc)+1)),0.5301,0.0114,0.0118,0.6781,0.0232,0.0552,0.0125,0.0121,0.0117,2
(((rdw) * (rbc)) + ((mch**2))) * (hct),0.5426,0.0114,0.0124,0.6969,0.0243,0.0577,0.0112,0.0127,0.0123,4
((log(abs(mcv)+1)) - (log(abs(wbc)+1))) + ((hgb**2)),0.5397,0.0114,0.0124,0.75,0.0244,0.0582,0.0119,0.013,0.0124,3
((sqrt(abs(mch))) * ((mcv**2))) * (sqrt(abs(wbc))),0.5287,0.0114,0.0114,0.5781,0.0224,0.0528,0.0118,0.0122,0.0119,3
((sqrt(abs(mcv))) * (log(abs(rdw)+1))) * (sqrt(abs(wbc))),0.5257,0.0114,0.0115,0.5969,0.0226,0.0534,0.012,0.0119,0.0115,3
(((sqrt(abs(mch))) + (wbc)) * (rdw)) + (hgb),0.5308,0.0114,0.0117,0.7625,0.0231,0.0552,0.012,0.0119,0.0118,4
((((sqrt(abs(rdw))) - (sqrt(abs(rbc)))) - ((mchc**2))) + (sqrt(abs(mch)))) + (plt),0.5095,0.0114,0.0118,0.3094,0.0228,0.0513,0.0118,0.0115,0.011,5
(((hgb**2)) / (abs(log(abs(mch)+1))+1e-6)) + (log(abs(mcv)+1)),0.5411,0.0114,0.0123,0.7125,0.0242,0.0575,0.0118,0.013,0.0125,3
((((rbc) - (sqrt(abs(mchc)))) - (sqrt(abs(mcv)))) / (abs(log(abs(mch)+1))+1e-6)) + ((hgb**2)),0.5396,0.0114,0.0123,0.75,0.0243,0.0579,0.012,0.0128,0.0124,5
((((log(abs(plt)+1)) - (sqrt(abs(mch)))) * (log(abs(rbc)+1))) + (rdw)) - ((hgb**2)),0.5394,0.0114,0.012,0.7844,0.0237,0.0567,0.0121,0.0128,0.0123,5
(log(abs(hgb)+1)) * (mchc),0.5146,0.0114,0.0116,0.925,0.023,0.0554,0.0113,0.0109,0.0115,2
((((((((mchc**2)) + (log(abs(plt)+1))) / (abs(sqrt(abs(hgb)))+1e-6)) * ((rbc**2))) * ((hct**2))) + (wbc)) * (sqrt(abs(mcv)))) * ((mch**2)),0.5418,0.0114,0.0123,0.725,0.0241,0.0574,0.012,0.0129,0.0122,8
(((((((log(abs(rbc)+1)) + (log(abs(mchc)+1))) * (log(abs(mch)+1))) / (abs(rdw)+1e-6)) * ((hgb**2))) + (log(abs(wbc)+1))) * ((hct**2))) / (abs(mcv)+1e-6),0.539,0.0114,0.0123,0.7094,0.0241,0.0574,0.0115,0.0127,0.0121,8
((((log(abs(mch)+1)) + (sqrt(abs(hct)))) + ((mcv**2))) + (log(abs(rbc)+1))) / (abs(sqrt(abs(rdw)))+1e-6),0.5294,0.0114,0.012,0.5813,0.0235,0.0554,0.0128,0.0117,0.0119,5
