formula,auc_roc,auc_pr,precision,recall,f1,f2,precision_at_recall_25,precision_at_recall_50,precision_at_recall_75,num_features
((((((hgb**2)) / (abs(mcv)+1e-6)) * ((plt**2))) + (log(abs(rdw)+1))) - (log(abs(rbc)+1))) * (mch),0.6134,0.0159,0.0144,0.5336,0.028,0.0648,0.0161,0.0146,0.0122,6
((((log(abs(plt)+1)) + (log(abs(rbc)+1))) + (sqrt(abs(rdw)))) - (sqrt(abs(hgb)))) - (log(abs(mch)+1)),0.599,0.0159,0.0129,0.5583,0.0251,0.0589,0.0158,0.0141,0.0117,5
(((((((mcv**2)) - (sqrt(abs(mchc)))) * ((hct**2))) + ((wbc**2))) - (log(abs(rbc)+1))) * (sqrt(abs(mch)))) * (log(abs(rdw)+1)),0.5664,0.0159,0.0114,0.6643,0.0224,0.0533,0.0124,0.0122,0.0109,7
(((((((log(abs(rbc)+1)) + (hct)) / (abs(mch)+1e-6)) / (abs(wbc)+1e-6)) * (plt)) / (abs(hgb)+1e-6)) - (mcv)) / (abs(sqrt(abs(mchc)))+1e-6),0.5991,0.0159,0.0135,0.53,0.0263,0.0611,0.0183,0.0139,0.0121,8
(((((((log(abs(rbc)+1)) - (log(abs(mch)+1))) + ((wbc**2))) - ((hct**2))) / (abs(mchc)+1e-6)) + ((mcv**2))) - (plt)) * ((hgb**2)),0.5549,0.0159,0.0108,0.6996,0.0212,0.0506,0.0119,0.0111,0.0108,8
((mcv) - ((mchc**2))) / (abs(sqrt(abs(plt)))+1e-6),0.5748,0.0159,0.0124,0.4064,0.0241,0.0552,0.0157,0.0119,0.0113,3
((((((sqrt(abs(hct))) * ((hgb**2))) + (sqrt(abs(mcv)))) / (abs((plt**2))+1e-6)) * ((mchc**2))) + ((mch**2))) + (log(abs(rbc)+1)),0.5376,0.0159,0.0119,0.3993,0.0231,0.0531,0.0135,0.0113,0.01,7
((mcv) - ((mch**2))) * (sqrt(abs(hct))),0.5329,0.0159,0.0108,0.4664,0.0212,0.0496,0.0132,0.0108,0.0099,3
(((((((hct**2)) / (abs(sqrt(abs(plt)))+1e-6)) / (abs(log(abs(wbc)+1))+1e-6)) - (hgb)) * (sqrt(abs(mcv)))) + ((mchc**2))) - (sqrt(abs(rdw))),0.5413,0.0159,0.0107,0.6254,0.0211,0.0501,0.0113,0.0111,0.0102,7
((((((rbc**2)) + (rdw)) + ((mch**2))) * (mcv)) - (sqrt(abs(hgb)))) - (sqrt(abs(mchc))),0.5426,0.0159,0.0126,0.3781,0.0244,0.0557,0.0135,0.0116,0.0098,6
((sqrt(abs(hct))) * (sqrt(abs(plt)))) * (log(abs(rdw)+1)),0.606,0.0159,0.0133,0.5477,0.0259,0.0604,0.017,0.014,0.0117,3
(((((((mch) + (log(abs(hgb)+1))) - (sqrt(abs(plt)))) * (log(abs(rdw)+1))) - ((mcv**2))) + (sqrt(abs(hct)))) + ((mchc**2))) * (rbc),0.5783,0.0159,0.0116,0.6926,0.0228,0.0543,0.0133,0.0126,0.0114,8
((log(abs(rdw)+1)) * (sqrt(abs(hct)))) - (mcv),0.563,0.0159,0.0126,0.417,0.0244,0.0562,0.0136,0.012,0.0108,3
((sqrt(abs(mch))) + (log(abs(hct)+1))) - (log(abs(hgb)+1)),0.5415,0.0159,0.0127,0.3816,0.0246,0.0561,0.014,0.0113,0.0098,3
(((sqrt(abs(mcv))) - ((mch**2))) * (hct)) + (rdw),0.5435,0.0159,0.0107,0.5689,0.0209,0.0496,0.0127,0.0112,0.0104,4
(((((((rbc**2)) / (abs(hgb)+1e-6)) + (mcv)) - (log(abs(plt)+1))) * ((mch**2))) + (wbc)) - (sqrt(abs(rdw))),0.5448,0.0159,0.0129,0.3746,0.0249,0.0567,0.0134,0.0118,0.0098,7
((mch) * (mcv)) + (hct),0.5504,0.0159,0.0135,0.364,0.0261,0.0589,0.0134,0.0118,0.0102,3
((((mcv) + (mchc)) * (mch)) + (log(abs(wbc)+1))) * (sqrt(abs(rbc))),0.5401,0.0159,0.0107,0.6007,0.0211,0.0501,0.0126,0.0109,0.01,5
((((((((hct**2)) + ((mchc**2))) + (log(abs(rbc)+1))) / (abs(log(abs(mcv)+1))+1e-6)) + ((mch**2))) + (wbc)) + (log(abs(plt)+1))) - (log(abs(rdw)+1)),0.5297,0.0159,0.0118,0.3604,0.0228,0.0521,0.0129,0.0108,0.0098,8
(((((((rdw) - (rbc)) / (abs(sqrt(abs(mch)))+1e-6)) / (abs((plt**2))+1e-6)) - (hgb)) + (log(abs(hct)+1))) / (abs(mchc)+1e-6)) * ((mcv**2)),0.5682,0.0159,0.0111,0.7809,0.0218,0.0524,0.0129,0.0116,0.0112,8
(((mch**2)) * (hct)) + (sqrt(abs(rbc))),0.5436,0.0159,0.0108,0.6502,0.0212,0.0506,0.0127,0.0113,0.0104,3
((((sqrt(abs(wbc))) * (rbc)) - ((rdw**2))) * (plt)) / (abs(mchc)+1e-6),0.608,0.0159,0.0138,0.5194,0.0268,0.0623,0.0157,0.0144,0.0121,5
((((((((hgb**2)) * (hct)) - (sqrt(abs(mch)))) - (wbc)) / (abs(plt)+1e-6)) * (rdw)) + ((mcv**2))) / (abs(sqrt(abs(rbc)))+1e-6),0.5614,0.0159,0.012,0.3569,0.0231,0.0527,0.014,0.012,0.0105,8
(sqrt(abs(mch))) * (log(abs(hct)+1)),0.5437,0.0159,0.0108,0.6608,0.0213,0.0509,0.0124,0.0113,0.0105,2
(((((((mchc**2)) / (abs(sqrt(abs(plt)))+1e-6)) - (sqrt(abs(rdw)))) * (sqrt(abs(wbc)))) * (sqrt(abs(mch)))) / (abs(log(abs(rbc)+1))+1e-6)) * (hct),0.5626,0.0159,0.0111,0.5512,0.0217,0.0513,0.0163,0.0119,0.0107,7
((((((((log(abs(rdw)+1)) * ((mch**2))) - (wbc)) - (sqrt(abs(plt)))) * ((mcv**2))) + (hct)) * (sqrt(abs(hgb)))) * ((mchc**2))) - (log(abs(rbc)+1)),0.5244,0.0159,0.0131,0.2898,0.0251,0.0556,0.0136,0.0106,0.0094,9
((((sqrt(abs(mcv))) + (log(abs(hgb)+1))) - (log(abs(rdw)+1))) + (sqrt(abs(hct)))) + (sqrt(abs(mch))),0.5612,0.0159,0.0107,0.7597,0.0211,0.0505,0.0135,0.0113,0.0111,5
((((((sqrt(abs(mch))) - (log(abs(hct)+1))) / (abs((mcv**2))+1e-6)) * ((rbc**2))) + (plt)) * (sqrt(abs(mchc)))) * (hgb),0.6136,0.0159,0.0143,0.5336,0.0279,0.0647,0.0161,0.0146,0.0123,7
(((((((sqrt(abs(wbc))) / (abs(log(abs(hgb)+1))+1e-6)) + (mch)) * ((rbc**2))) / (abs((mchc**2))+1e-6)) * ((plt**2))) + (log(abs(hct)+1))) - (rdw),0.6034,0.0159,0.0133,0.576,0.026,0.0609,0.0174,0.0137,0.0116,8
(((((((sqrt(abs(hct))) * (sqrt(abs(rdw)))) / (abs(mch)+1e-6)) - (plt)) + (mchc)) + (log(abs(wbc)+1))) * (hgb)) + (log(abs(rbc)+1)),0.6133,0.0159,0.0139,0.523,0.0272,0.063,0.0175,0.0148,0.0123,8
(mch) / (abs(sqrt(abs(mchc)))+1e-6),0.5504,0.0159,0.0134,0.364,0.0259,0.0585,0.0131,0.0119,0.0102,2
(((mcv) * (hgb)) * (sqrt(abs(rdw)))) - (log(abs(hct)+1)),0.5466,0.0159,0.0106,0.636,0.0209,0.0497,0.012,0.0116,0.0105,4
((mcv**2)) / (abs(log(abs(hgb)+1))+1e-6),0.5585,0.0158,0.0122,0.3534,0.0235,0.0534,0.0129,0.0119,0.0105,2
(((((((rbc**2)) / (abs(log(abs(wbc)+1))+1e-6)) / (abs(plt)+1e-6)) - (sqrt(abs(mchc)))) - (mcv)) * (sqrt(abs(rdw)))) * (hgb),0.5448,0.0158,0.0107,0.6396,0.021,0.0499,0.0123,0.0112,0.0106,7
((((((mcv**2)) * ((mchc**2))) + (log(abs(hgb)+1))) - ((rdw**2))) - (rbc)) * (hct),0.543,0.0158,0.0105,0.5901,0.0207,0.0491,0.0127,0.0111,0.0104,6
((((((sqrt(abs(hct))) + (log(abs(mchc)+1))) + (sqrt(abs(wbc)))) / (abs((mch**2))+1e-6)) / (abs(sqrt(abs(mcv)))+1e-6)) + (sqrt(abs(plt)))) - ((rbc**2)),0.5876,0.0158,0.0121,0.5866,0.0237,0.0558,0.0142,0.0123,0.0115,7
(((sqrt(abs(plt))) * (log(abs(rbc)+1))) + (log(abs(mch)+1))) * (rdw),0.6101,0.0158,0.013,0.6325,0.0254,0.0599,0.0161,0.0135,0.0122,4
((log(abs(rbc)+1)) + (hgb)) + (mch),0.53,0.0158,0.0105,0.4523,0.0205,0.048,0.0122,0.0109,0.0098,3
(((((((sqrt(abs(wbc))) + (sqrt(abs(plt)))) + (sqrt(abs(rbc)))) - (mchc)) + (log(abs(mch)+1))) * (mcv)) * (log(abs(rdw)+1))) + (sqrt(abs(hgb))),0.5773,0.0158,0.0122,0.4205,0.0237,0.0546,0.0167,0.0123,0.0114,8
((((((sqrt(abs(plt))) + ((rbc**2))) * (log(abs(mch)+1))) - (log(abs(hct)+1))) - ((mcv**2))) + (sqrt(abs(rdw)))) * (mchc),0.5504,0.0158,0.0138,0.3746,0.0265,0.06,0.0136,0.0118,0.0102,7
((((((log(abs(wbc)+1)) / (abs((mchc**2))+1e-6)) + ((rbc**2))) / (abs(mcv)+1e-6)) * (rdw)) / (abs(log(abs(hgb)+1))+1e-6)) / (abs((hct**2))+1e-6),0.5671,0.0158,0.0116,0.4947,0.0227,0.053,0.0137,0.0116,0.0111,7
(((((log(abs(mchc)+1)) + (hct)) / (abs(rdw)+1e-6)) / (abs((plt**2))+1e-6)) + (hgb)) - (mcv),0.5607,0.0158,0.0124,0.3498,0.024,0.0543,0.0129,0.012,0.0106,6
((log(abs(hgb)+1)) + (mch)) + (sqrt(abs(rdw))),0.5255,0.0158,0.0118,0.3993,0.0229,0.0527,0.0133,0.0112,0.0095,3
((((mcv**2)) + ((mch**2))) * (rdw)) + (log(abs(hgb)+1)),0.5434,0.0158,0.0134,0.3074,0.0256,0.0569,0.0131,0.0113,0.0101,4
((sqrt(abs(mcv))) + (hgb)) * ((mch**2)),0.5309,0.0158,0.0119,0.364,0.0231,0.0527,0.013,0.0108,0.0097,3
(log(abs(hgb)+1)) / (abs((mcv**2))+1e-6),0.5585,0.0158,0.0122,0.3534,0.0235,0.0534,0.0129,0.0119,0.0105,2
(((((((sqrt(abs(rdw))) / (abs(mchc)+1e-6)) - ((mcv**2))) + (log(abs(wbc)+1))) + (sqrt(abs(plt)))) / (abs(log(abs(hgb)+1))+1e-6)) + (mch)) + (sqrt(abs(rbc))),0.559,0.0158,0.0118,0.3286,0.0228,0.0517,0.0131,0.0119,0.0105,8
((((mcv**2)) + (log(abs(hgb)+1))) - (sqrt(abs(rbc)))) / (abs(log(abs(hct)+1))+1e-6),0.5574,0.0158,0.0118,0.3463,0.0228,0.052,0.0136,0.012,0.0103,4
((((((((rbc) - (hct)) - (log(abs(plt)+1))) * ((mchc**2))) - (log(abs(wbc)+1))) - (log(abs(mch)+1))) / (abs(log(abs(hgb)+1))+1e-6)) * ((mcv**2))) + (sqrt(abs(rdw))),0.5376,0.0158,0.0112,0.3852,0.0218,0.0502,0.0131,0.011,0.0102,9
((((((plt**2)) + (mch)) * ((hct**2))) + (sqrt(abs(mcv)))) * (rdw)) + (wbc),0.6057,0.0158,0.0134,0.5724,0.0262,0.0612,0.0175,0.0143,0.0117,6
((((hgb**2)) / (abs(log(abs(wbc)+1))+1e-6)) + (mcv)) + (hct),0.5508,0.0158,0.0104,0.7809,0.0205,0.0494,0.0117,0.0113,0.0106,4
(((((rdw**2)) + (sqrt(abs(wbc)))) - ((mchc**2))) / (abs((hct**2))+1e-6)) + (mch),0.5295,0.0158,0.0117,0.4099,0.0227,0.0525,0.0133,0.0111,0.0096,5
(((((((sqrt(abs(wbc))) + (log(abs(rbc)+1))) * (log(abs(mchc)+1))) / (abs(plt)+1e-6)) * (log(abs(hct)+1))) * (mcv)) + (log(abs(rdw)+1))) + ((mch**2)),0.5341,0.0158,0.0121,0.3958,0.0235,0.0539,0.0134,0.0112,0.0099,8
((((((((log(abs(wbc)+1)) * (mchc)) * (log(abs(hct)+1))) * (log(abs(mch)+1))) * (hgb)) + (rbc)) / (abs((rdw**2))+1e-6)) / (abs(mcv)+1e-6)) * ((plt**2)),0.6097,0.0158,0.0131,0.5088,0.0255,0.0593,0.0182,0.0137,0.0123,9
((((((((log(abs(rbc)+1)) - (log(abs(wbc)+1))) - (sqrt(abs(hct)))) - ((rdw**2))) * (mchc)) * (mcv)) / (abs((hgb**2))+1e-6)) - ((mch**2))) * (plt),0.6064,0.0158,0.0125,0.6961,0.0245,0.0582,0.0163,0.0143,0.012,9
((((((((sqrt(abs(mch))) / (abs(mcv)+1e-6)) * (sqrt(abs(rbc)))) / (abs(sqrt(abs(rdw)))+1e-6)) - (sqrt(abs(plt)))) + (sqrt(abs(hgb)))) * (sqrt(abs(wbc)))) + (mchc)) / (abs((hct**2))+1e-6),0.5844,0.0158,0.0135,0.4064,0.0261,0.0596,0.0166,0.0124,0.0106,9
((((mcv) / (abs((plt**2))+1e-6)) / (abs((hgb**2))+1e-6)) * (sqrt(abs(rdw)))) * (mchc),0.6096,0.0158,0.0142,0.4912,0.0276,0.0637,0.0167,0.0145,0.0121,5
(((((mchc) - (sqrt(abs(mch)))) - ((rdw**2))) - ((mcv**2))) / (abs(log(abs(hct)+1))+1e-6)) + (sqrt(abs(wbc))),0.5571,0.0158,0.012,0.3463,0.0232,0.0527,0.0136,0.0119,0.0104,6
((log(abs(hct)+1)) * ((mch**2))) - (sqrt(abs(rdw))),0.5307,0.0158,0.0132,0.2686,0.0252,0.0551,0.0141,0.0111,0.0097,3
((((sqrt(abs(rdw))) / (abs((hgb**2))+1e-6)) - ((mchc**2))) - (sqrt(abs(rbc)))) / (abs(mch)+1e-6),0.5928,0.0158,0.0121,0.6961,0.0238,0.0567,0.0146,0.0134,0.012,5
((((((((rbc) - (sqrt(abs(rdw)))) + (wbc)) - ((mcv**2))) * (hgb)) - (mchc)) * (plt)) / (abs(hct)+1e-6)) - (sqrt(abs(mch))),0.6151,0.0158,0.0149,0.5512,0.0291,0.0673,0.0162,0.015,0.0124,9
((((mchc) * (log(abs(wbc)+1))) + (sqrt(abs(mcv)))) + (sqrt(abs(rdw)))) - ((mch**2)),0.53,0.0158,0.0121,0.4276,0.0235,0.0542,0.0135,0.0113,0.0099,5
(((((((sqrt(abs(rbc))) - ((hgb**2))) / (abs((mcv**2))+1e-6)) / (abs(log(abs(mchc)+1))+1e-6)) + (sqrt(abs(hct)))) / (abs(wbc)+1e-6)) * (mch)) - (sqrt(abs(plt))),0.5636,0.0158,0.0131,0.3993,0.0253,0.0578,0.0155,0.0116,0.01,8
(((((((hct**2)) - (log(abs(wbc)+1))) / (abs(sqrt(abs(rdw)))+1e-6)) + ((hgb**2))) * ((mch**2))) * ((mcv**2))) - (log(abs(rbc)+1)),0.5556,0.0158,0.011,0.6113,0.0216,0.0512,0.0131,0.0112,0.0108,7
(((((wbc) / (abs(rdw)+1e-6)) + (log(abs(rbc)+1))) + (mcv)) + (sqrt(abs(mch)))) * (sqrt(abs(mchc))),0.545,0.0158,0.0129,0.3145,0.0248,0.0555,0.0135,0.0111,0.0101,6
(hgb) + (mch),0.5299,0.0158,0.0107,0.4664,0.0209,0.0489,0.0119,0.0108,0.0098,2
(sqrt(abs(mch))) + (log(abs(rdw)+1)),0.5187,0.0158,0.0117,0.2509,0.0223,0.0492,0.0116,0.0103,0.0097,2
((((((((mch) / (abs((mchc**2))+1e-6)) - (rbc)) / (abs((mcv**2))+1e-6)) - (sqrt(abs(rdw)))) * (plt)) + (log(abs(wbc)+1))) * (hct)) - ((hgb**2)),0.6056,0.0158,0.0132,0.5654,0.0259,0.0605,0.0175,0.0143,0.0117,9
((sqrt(abs(hgb))) / (abs(sqrt(abs(hct)))+1e-6)) / (abs(mch)+1e-6),0.5489,0.0158,0.0131,0.3498,0.0252,0.0569,0.014,0.0116,0.0102,3
((((((log(abs(rbc)+1)) - ((mcv**2))) * ((mch**2))) / (abs((plt**2))+1e-6)) - (sqrt(abs(mchc)))) * (sqrt(abs(hct)))) + ((wbc**2)),0.619,0.0158,0.0139,0.4912,0.027,0.0623,0.0184,0.0145,0.0126,7
((log(abs(wbc)+1)) - ((mcv**2))) * (rdw),0.5458,0.0158,0.0133,0.3392,0.0256,0.0574,0.0125,0.0115,0.0103,3
(rdw) * ((mcv**2)),0.5457,0.0158,0.0132,0.3357,0.0254,0.0571,0.0124,0.0115,0.0103,2
(((((plt) - (sqrt(abs(wbc)))) / (abs(sqrt(abs(rdw)))+1e-6)) + (sqrt(abs(mcv)))) * (log(abs(hgb)+1))) * (sqrt(abs(rbc))),0.6088,0.0158,0.0145,0.3993,0.028,0.0633,0.0164,0.0143,0.0122,6
((((mch) * ((hgb**2))) + (rdw)) - (sqrt(abs(hct)))) * ((mcv**2)),0.548,0.0158,0.0109,0.6219,0.0213,0.0507,0.0119,0.0111,0.0107,5
((((((((mchc) + (wbc)) / (abs(rdw)+1e-6)) - (plt)) - (log(abs(mch)+1))) * (hgb)) * ((mcv**2))) - (rbc)) / (abs(hct)+1e-6),0.6151,0.0158,0.0148,0.5512,0.0289,0.0669,0.0162,0.0149,0.0123,9
((((((mcv**2)) - (sqrt(abs(hct)))) * (mchc)) + (sqrt(abs(plt)))) + (log(abs(rbc)+1))) - (sqrt(abs(hgb))),0.5493,0.0158,0.0135,0.3534,0.026,0.0585,0.0134,0.0116,0.0102,6
(sqrt(abs(mcv))) + (sqrt(abs(mchc))),0.5441,0.0158,0.0128,0.4064,0.0247,0.0567,0.0131,0.0112,0.01,2
((((((sqrt(abs(rdw))) / (abs(sqrt(abs(wbc)))+1e-6)) / (abs(log(abs(mch)+1))+1e-6)) / (abs(sqrt(abs(mchc)))+1e-6)) + ((mcv**2))) + (log(abs(rbc)+1))) / (abs(log(abs(hct)+1))+1e-6),0.5575,0.0158,0.0118,0.3463,0.0228,0.052,0.0136,0.012,0.0103,7
((((sqrt(abs(mchc))) * (mch)) - (log(abs(rbc)+1))) * ((mcv**2))) + (log(abs(hgb)+1)),0.5495,0.0158,0.0136,0.371,0.0262,0.0593,0.0133,0.0117,0.0102,5
((((((sqrt(abs(plt))) * (log(abs(hgb)+1))) - (rdw)) + (log(abs(rbc)+1))) - ((mch**2))) - (mcv)) - (log(abs(wbc)+1)),0.5337,0.0158,0.0116,0.4134,0.0226,0.0521,0.0134,0.0112,0.0098,7
((((((((sqrt(abs(wbc))) / (abs((hct**2))+1e-6)) - (mcv)) - ((mchc**2))) * ((hgb**2))) + ((mch**2))) - ((plt**2))) - ((rdw**2))) - (rbc),0.5866,0.0158,0.0127,0.5406,0.0247,0.0579,0.0132,0.0125,0.0111,9
((log(abs(mchc)+1)) + (log(abs(rdw)+1))) * (sqrt(abs(mch))),0.5084,0.0158,0.0118,0.2085,0.0224,0.0482,0.0116,0.0097,0.0095,3
(sqrt(abs(mchc))) + (sqrt(abs(mcv))),0.5441,0.0158,0.0128,0.4064,0.0247,0.0567,0.0131,0.0112,0.01,2
((((log(abs(mchc)+1)) * (rdw)) + (log(abs(rbc)+1))) * ((mch**2))) - ((hct**2)),0.5038,0.0158,0.0112,0.2438,0.0215,0.0475,0.011,0.0098,0.0096,5
((((sqrt(abs(hct))) - (sqrt(abs(rdw)))) - ((wbc**2))) - (mcv)) * ((plt**2)),0.6089,0.0157,0.014,0.477,0.0271,0.0624,0.018,0.0139,0.0117,5
(((hgb) / (abs(mchc)+1e-6)) - (mcv)) * ((mch**2)),0.5416,0.0157,0.0128,0.3781,0.0247,0.0562,0.0132,0.0116,0.0098,4
(sqrt(abs(mch))) - (log(abs(mchc)+1)),0.5425,0.0157,0.0128,0.3816,0.0249,0.0566,0.0134,0.0113,0.0098,2
(log(abs(rdw)+1)) / (abs(log(abs(plt)+1))+1e-6),0.6104,0.0157,0.0138,0.4488,0.0269,0.0616,0.0176,0.0135,0.0121,2
(((((log(abs(wbc)+1)) / (abs(log(abs(hgb)+1))+1e-6)) / (abs(log(abs(rbc)+1))+1e-6)) + (sqrt(abs(hct)))) / (abs(plt)+1e-6)) + (sqrt(abs(mch))),0.5325,0.0157,0.0117,0.4064,0.0227,0.0523,0.0133,0.0111,0.0098,6
((((((hgb**2)) * (mcv)) + (mch)) / (abs(sqrt(abs(plt)))+1e-6)) / (abs(sqrt(abs(wbc)))+1e-6)) * (log(abs(rdw)+1)),0.5804,0.0157,0.0122,0.629,0.0238,0.0564,0.0146,0.0124,0.0109,6
((((hgb**2)) - ((rbc**2))) - ((mcv**2))) - (plt),0.558,0.0157,0.0127,0.4099,0.0246,0.0563,0.013,0.0116,0.0107,4
((((((log(abs(rdw)+1)) + (mchc)) - (plt)) + (sqrt(abs(rbc)))) - (sqrt(abs(hgb)))) * (sqrt(abs(wbc)))) * ((mch**2)),0.6037,0.0157,0.014,0.4629,0.0271,0.0623,0.0165,0.0136,0.0118,7
((((mcv) / (abs(hct)+1e-6)) - ((mch**2))) / (abs(mchc)+1e-6)) + (sqrt(abs(rbc))),0.5496,0.0157,0.013,0.3675,0.0251,0.0569,0.0132,0.0119,0.0103,5
((sqrt(abs(mch))) - (sqrt(abs(rbc)))) * (sqrt(abs(hct))),0.5422,0.0157,0.0119,0.3816,0.0231,0.0529,0.014,0.0113,0.0102,3
(((((((log(abs(mchc)+1)) / (abs((rbc**2))+1e-6)) - ((rdw**2))) * (plt)) * (mcv)) * (sqrt(abs(mch)))) / (abs(log(abs(hct)+1))+1e-6)) * (log(abs(wbc)+1)),0.6078,0.0157,0.0141,0.5548,0.0274,0.0639,0.0159,0.0138,0.0119,8
(log(abs(hgb)+1)) + (sqrt(abs(mch))),0.527,0.0157,0.0117,0.3357,0.0226,0.0514,0.012,0.0105,0.0097,2
(((((((sqrt(abs(hgb))) + (log(abs(hct)+1))) / (abs((rbc**2))+1e-6)) * (log(abs(wbc)+1))) + ((mcv**2))) + (mchc)) + (plt)) - (sqrt(abs(rdw))),0.5588,0.0157,0.0125,0.3852,0.0242,0.0554,0.0138,0.0119,0.0107,8
(((((plt) - (sqrt(abs(hgb)))) * (sqrt(abs(mch)))) + (mcv)) / (abs((rbc**2))+1e-6)) * ((mchc**2)),0.6217,0.0157,0.0139,0.6042,0.0272,0.0637,0.0157,0.0148,0.0124,6
((((sqrt(abs(hct))) / (abs(sqrt(abs(mch)))+1e-6)) + ((hgb**2))) * (mcv)) / (abs((rbc**2))+1e-6),0.5408,0.0157,0.013,0.3604,0.0251,0.0567,0.0133,0.0115,0.0098,5
((((log(abs(hct)+1)) * (log(abs(hgb)+1))) + (mcv)) - (sqrt(abs(rdw)))) + (wbc),0.5461,0.0157,0.0107,0.5972,0.021,0.0499,0.0135,0.0116,0.0104,5
(((((((sqrt(abs(hct))) / (abs(plt)+1e-6)) / (abs(log(abs(hgb)+1))+1e-6)) * (log(abs(mchc)+1))) + ((mch**2))) - (log(abs(rbc)+1))) * (log(abs(rdw)+1))) / (abs(sqrt(abs(mcv)))+1e-6),0.5089,0.0157,0.0112,0.3392,0.0216,0.0493,0.0118,0.0101,0.0096,8
(log(abs(mcv)+1)) * (sqrt(abs(mch))),0.54,0.0157,0.0128,0.3852,0.0248,0.0565,0.0133,0.0115,0.0098,2
((rdw) * (mch)) * (hct),0.5355,0.0157,0.0111,0.424,0.0216,0.0502,0.0111,0.011,0.01,3
(sqrt(abs(hgb))) * ((mch**2)),0.5262,0.0157,0.0116,0.3675,0.0225,0.0515,0.0124,0.0106,0.0097,2
(sqrt(abs(mcv))) - (log(abs(rbc)+1)),0.5583,0.0157,0.0121,0.371,0.0234,0.0533,0.0135,0.012,0.0105,2
((((sqrt(abs(hct))) + (log(abs(mch)+1))) * ((mcv**2))) + ((hgb**2))) / (abs(rdw)+1e-6),0.5713,0.0157,0.0115,0.5194,0.0225,0.0528,0.0128,0.0119,0.0114,5
(((((((log(abs(mcv)+1)) / (abs(log(abs(plt)+1))+1e-6)) / (abs((hct**2))+1e-6)) * ((mchc**2))) * (log(abs(rbc)+1))) + (log(abs(rdw)+1))) - ((mch**2))) * (sqrt(abs(hgb))),0.5262,0.0157,0.0116,0.3675,0.0225,0.0514,0.0124,0.0107,0.0097,8
(log(abs(rdw)+1)) * (mch),0.5191,0.0157,0.0117,0.3428,0.0227,0.0516,0.0121,0.0104,0.0097,2
(((((((wbc**2)) / (abs(plt)+1e-6)) + (sqrt(abs(mch)))) / (abs(log(abs(hct)+1))+1e-6)) / (abs(log(abs(mchc)+1))+1e-6)) + (hgb)) / (abs(sqrt(abs(rbc)))+1e-6),0.5356,0.0157,0.0104,0.682,0.0205,0.049,0.0112,0.0106,0.0102,7
(((((hct**2)) * ((plt**2))) + (log(abs(rbc)+1))) * (rdw)) * (log(abs(mcv)+1)),0.6047,0.0157,0.0134,0.5866,0.0263,0.0615,0.0174,0.014,0.0117,5
(((mch**2)) * (hgb)) / (abs(log(abs(mchc)+1))+1e-6),0.5336,0.0157,0.0105,0.5548,0.0206,0.0488,0.0113,0.011,0.0101,3
(((((rdw**2)) / (abs((mchc**2))+1e-6)) - (mch)) - (sqrt(abs(mcv)))) - (hgb),0.5334,0.0157,0.0108,0.4558,0.0211,0.0492,0.0125,0.0108,0.0099,5
(((((((log(abs(wbc)+1)) / (abs(mcv)+1e-6)) / (abs(sqrt(abs(rbc)))+1e-6)) - (hgb)) * (sqrt(abs(mch)))) / (abs(sqrt(abs(mchc)))+1e-6)) + (plt)) / (abs((rdw**2))+1e-6),0.6087,0.0157,0.0137,0.5018,0.0266,0.0616,0.0172,0.0135,0.0121,8
((((((((mch) * ((wbc**2))) * ((hgb**2))) - ((plt**2))) / (abs(log(abs(rbc)+1))+1e-6)) * ((mcv**2))) * (log(abs(mchc)+1))) / (abs((rdw**2))+1e-6)) / (abs(sqrt(abs(hct)))+1e-6),0.5342,0.0157,0.0122,0.3498,0.0236,0.0536,0.0161,0.0112,0.0096,9
((mch**2)) * (log(abs(hgb)+1)),0.5252,0.0157,0.0113,0.3958,0.0219,0.0506,0.0133,0.0107,0.0097,2
(((((((log(abs(mcv)+1)) - (sqrt(abs(rbc)))) - (rdw)) - (sqrt(abs(hct)))) / (abs(sqrt(abs(wbc)))+1e-6)) - ((mch**2))) / (abs(log(abs(plt)+1))+1e-6)) * (sqrt(abs(mchc))),0.5544,0.0157,0.0127,0.364,0.0245,0.0556,0.0153,0.0114,0.0105,8
(((mch**2)) * (sqrt(abs(rbc)))) * (log(abs(mcv)+1)),0.531,0.0157,0.0107,0.4488,0.021,0.049,0.0124,0.0106,0.0098,3
(((((((mchc) + ((hgb**2))) - (log(abs(rbc)+1))) / (abs(sqrt(abs(wbc)))+1e-6)) - (sqrt(abs(mcv)))) - (plt)) * (hct)) / (abs(sqrt(abs(rdw)))+1e-6),0.6101,0.0157,0.0146,0.4664,0.0283,0.0648,0.0189,0.0144,0.0124,8
((((((((wbc) - ((mch**2))) - (sqrt(abs(rbc)))) * (rdw)) + (sqrt(abs(plt)))) - ((mcv**2))) + (hgb)) + (sqrt(abs(hct)))) + (sqrt(abs(mchc))),0.5377,0.0157,0.0122,0.3216,0.0235,0.0529,0.0122,0.0114,0.0103,9
((((((((log(abs(rbc)+1)) + (hct)) + (plt)) * (sqrt(abs(wbc)))) - (mch)) - (hgb)) - (log(abs(mcv)+1))) / (abs(rdw)+1e-6)) - (log(abs(mchc)+1)),0.5939,0.0157,0.0138,0.4417,0.0267,0.0613,0.0177,0.0129,0.0113,9
